playedMatches,goals,assists,penalties,player.id,player.name,player.firstName,player.lastName,player.dateOfBirth,player.nationality,player.section,player.position,player.shirtNumber,player.lastUpdated,team.id,team.name,team.shortName,team.tla,team.crest,team.address,team.website,team.founded,team.clubColors,team.venue,team.lastUpdated,competition_code,competition_name,season_start_year
33,10,2.0,2.0,38124,Tobias Lauritsen,Tobias,Lauritsen,1997-08-30,Norway,Centre-Forward,,20.0,2024-08-24T08:13:28Z,6806,Sparta Rotterdam,Sparta,SPA,https://crests.football-data.org/6806.png,Spartapark Noord 1 Rotterdam 3027 VW,http://www.sparta-rotterdam.nl,1888,Red / White / Black,Sparta-Stadion Het Kasteel,2022-03-22T10:09:59Z,DED,Eredivisie,2024
34,10,10.0,,7688,Guus Til,Guus,Til,1997-12-22,Netherlands,Attacking Midfield,,8.0,2024-08-24T08:13:26Z,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,Fredriklaan 10a Eindhoven 5616 NH,http://www.psv.nl,1913,Red / White,Philips Stadion,2022-03-06T09:30:40Z,DED,Eredivisie,2024
26,10,5.0,,144367,Jakob Breum,Jakob,Breum,2003-11-17,Denmark,Left Winger,,,2024-08-24T08:13:28Z,718,Go Ahead Eagles,Go Ahead,GOA,https://crests.football-data.org/718.png,Vetkampstraat 1 Deventer 7416 WK,http://www.ga-eagles.nl,1902,Red / Yellow,De Adelaarshorst,2022-03-22T10:09:14Z,DED,Eredivisie,2024
25,10,4.0,1.0,7697,Wout Weghorst,Wout,Weghorst,1992-08-07,Netherlands,Centre-Forward,,,2024-08-12T11:57:09Z,678,AFC Ajax,Ajax,AJA,https://crests.football-data.org/678.png,ArenA Boulevard 29 Amsterdam 1101 AX,http://www.ajax.nl,1900,Red / White,Johan Cruyff ArenA,2022-03-22T10:11:05Z,DED,Eredivisie,2024
33,9,1.0,,154110,Johan Bakayoko,Johan,Bakayoko,2003-04-20,Belgium,Right Winger,,,2024-08-24T08:13:26Z,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,Fredriklaan 10a Eindhoven 5616 NH,http://www.psv.nl,1913,Red / White,Philips Stadion,2022-03-06T09:30:40Z,DED,Eredivisie,2024
28,9,,,176746,Mexx Meerdink,Mexx,Meerdink,2003-07-24,Netherlands,Centre-Forward,,,2024-08-24T08:13:27Z,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,Stadionweg 1 Alkmaar 1812 AZ,http://www.az.nl,1967,Red / White,AFAS Stadion,2022-03-22T10:11:18Z,DED,Eredivisie,2024
33,9,6.0,3.0,97537,Kenneth Taylor,Kenneth,Taylor,2002-05-16,Netherlands,Central Midfield,,8.0,2024-08-24T08:13:27Z,678,AFC Ajax,Ajax,AJA,https://crests.football-data.org/678.png,ArenA Boulevard 29 Amsterdam 1101 AX,http://www.ajax.nl,1900,Red / White,Johan Cruyff ArenA,2022-03-22T10:11:05Z,DED,Eredivisie,2024
25,9,3.0,,262684,Luka Kulenović,Luka,Kulenović,1999-09-29,Bosnia-Herzegovina,Centre-Forward,,,2024-11-07T09:41:21Z,671,Heracles Almelo,Heracles,HER,https://crests.football-data.org/671.png,Stadionlaan 1 Almelo 7606 JZ,http://www.heracles.nl,1903,Black / White,Erve Asito,2022-03-22T10:10:18Z,DED,Eredivisie,2024
25,9,4.0,1.0,7304,Vito van Crooij,Vito,van Crooij,1996-01-29,Netherlands,Offence,,,2023-07-30T23:07:00Z,1915,NEC,NEC,NEC,https://crests.football-data.org/1915.png,Stadionplein 1 Nijmegen 6532 AJ,http://www.nec-nijmegen.nl,1900,Red / Green / Black,Goffertstadion,2022-03-06T09:55:52Z,DED,Eredivisie,2024
29,9,9.0,,2004,Ivan Perišić,Ivan,Perišić,1989-02-02,Croatia,Left Winger,,,2024-08-23T09:25:15Z,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,Fredriklaan 10a Eindhoven 5616 NH,http://www.psv.nl,1913,Red / White,Philips Stadion,2022-03-06T09:30:40Z,DED,Eredivisie,2024
26,9,,,188950,Oskar Zawada,Oskar,Zawada,2004-06-05,Poland,Offence,,,2023-09-10T01:49:40Z,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,Akkerlaan 2 Waalwijk 5143 ND,http://www.rkcwaalwijk.nl,1940,Yellow / Blue,Mandemakers Stadion,2022-03-22T10:11:27Z,DED,Eredivisie,2024
27,8,,3.0,84910,Ion Nicolăescu,Ion,Nicolăescu,1998-09-07,Moldova,Centre-Forward,,,2024-08-24T08:13:26Z,673,SC Heerenveen,Heerenveen,HEE,https://crests.football-data.org/673.png,Abe Lenstra Boulevard 19 Heerenveen 8448 JA,http://www.sc-heerenveen.nl,1920,Blue / White,Abe Lenstra Stadion,2022-02-20T08:40:47Z,DED,Eredivisie,2024
34,8,7.0,,144445,Victor Edvardsen,Victor,Edvardsen,1996-01-14,Sweden,Centre-Forward,,16.0,2024-08-24T08:13:28Z,718,Go Ahead Eagles,Go Ahead,GOA,https://crests.football-data.org/718.png,Vetkampstraat 1 Deventer 7416 WK,http://www.ga-eagles.nl,1902,Red / Yellow,De Adelaarshorst,2022-03-22T10:09:14Z,DED,Eredivisie,2024
31,8,1.0,1.0,7841,Davy Klaassen,Davy,Klaassen,1993-02-21,Netherlands,Central Midfield,,,2024-08-23T09:25:23Z,678,AFC Ajax,Ajax,AJA,https://crests.football-data.org/678.png,ArenA Boulevard 29 Amsterdam 1101 AX,http://www.ajax.nl,1900,Red / White,Johan Cruyff ArenA,2022-03-22T10:11:05Z,DED,Eredivisie,2024
33,8,4.0,,167447,Paxten Aaronson,Paxten,Aaronson,2003-08-26,USA,Attacking Midfield,,,2024-08-12T11:57:09Z,676,FC Utrecht,Utrecht,UTR,https://crests.football-data.org/676.png,Postbus 85159 Utrecht 3508 AD,http://www.fc-utrecht.nl,1970,Red / White,Stadion Galgenwaard,2022-03-24T17:07:00Z,DED,Eredivisie,2024
34,8,1.0,,31023,Elías Már Ómarsson,Elías Már,Ómarsson,1995-01-18,Iceland,Centre-Forward,,9.0,2024-08-24T08:13:27Z,681,NAC Breda,NAC,NAC,https://crests.football-data.org/681.png,Postbus 3356 Breda 4800 DJ,http://www.nac.nl,1912,Yellow / White / Black,Rat Verlegh Stadion,2022-03-23T08:30:12Z,DED,Eredivisie,2024
33,8,3.0,,244466,Anis Moussa,Anis,Hadj Moussa,2002-02-11,Algeria,Right Winger,,,2024-12-10T09:41:10Z,675,Feyenoord Rotterdam,Feyenoord,FEY,https://crests.football-data.org/675.png,Van Zandvlietplein 3 Rotterdam 3007 AP,http://www.feyenoord.nl,1908,Red / White / Black,Stadion Feijenoord,2022-03-24T17:06:52Z,DED,Eredivisie,2024
26,8,2.0,2.0,7432,Jizz Hornkamp,Jizz,Hornkamp,1998-03-07,Netherlands,Centre-Forward,,9.0,2024-08-24T08:13:26Z,671,Heracles Almelo,Heracles,HER,https://crests.football-data.org/671.png,Stadionlaan 1 Almelo 7606 JZ,http://www.heracles.nl,1903,Black / White,Erve Asito,2022-03-22T10:10:18Z,DED,Eredivisie,2024
21,7,2.0,,7455,Sam Lammers,Sam,Lammers,1997-04-30,Netherlands,Centre-Forward,,,2024-08-24T08:13:26Z,666,FC Twente '65,Twente,TWE,https://crests.football-data.org/666.png,Colosseum 65 Enschede 7521 PP,http://www.fctwente.nl,1965,Red / White,De Grolsch Veste,2022-03-24T17:06:27Z,DED,Eredivisie,2024
30,7,2.0,3.0,7361,Kristoffer Peterson,Kristoffer,Peterson,1994-11-28,Sweden,Left Winger,,,2024-08-24T08:13:28Z,1920,Fortuna Sittard,Sittard,SIT,https://crests.football-data.org/1920.png,Milaanstraat 120 Sittard 6135 LH,http://www.fortuna-sittard.nl,1968,Yellow / Green,Fortuna Sittard Stadion,2022-03-22T10:11:54Z,DED,Eredivisie,2024
11,7,1.0,2.0,39635,Santiago Giménez,Santiago,Giménez,2001-04-18,Mexico,Centre-Forward,,29.0,2025-02-02T09:41:08Z,675,Feyenoord Rotterdam,Feyenoord,FEY,https://crests.football-data.org/675.png,Van Zandvlietplein 3 Rotterdam 3007 AP,http://www.feyenoord.nl,1908,Red / White / Black,Stadion Feijenoord,2022-03-24T17:06:52Z,DED,Eredivisie,2024
25,7,1.0,1.0,48659,Koki Ogawa,Koki,Ogawa,1997-08-08,Japan,Centre-Forward,,9.0,2024-08-24T08:13:28Z,1915,NEC,NEC,NEC,https://crests.football-data.org/1915.png,Stadionplein 1 Nijmegen 6532 AJ,http://www.nec-nijmegen.nl,1900,Red / Green / Black,Goffertstadion,2022-03-06T09:55:52Z,DED,Eredivisie,2024
33,7,1.0,,187040,Sami Ouaissa,Sami,Ouaissa,2004-10-02,Netherlands,Attacking Midfield,,,2024-08-24T08:13:28Z,1915,NEC,NEC,NEC,https://crests.football-data.org/1915.png,Stadionplein 1 Nijmegen 6532 AJ,http://www.nec-nijmegen.nl,1900,Red / Green / Black,Goffertstadion,2022-03-06T09:55:52Z,DED,Eredivisie,2024
28,7,2.0,1.0,16061,Ricky van Wolfswinkel,Ricky,van Wolfswinkel,1989-01-27,Netherlands,Centre-Forward,,,2024-08-24T08:13:26Z,666,FC Twente '65,Twente,TWE,https://crests.football-data.org/666.png,Colosseum 65 Enschede 7521 PP,http://www.fctwente.nl,1965,Red / White,De Grolsch Veste,2022-03-24T17:06:27Z,DED,Eredivisie,2024
21,7,,,119460,Ayase Ueda,Ayase,Ueda,1998-09-10,Japan,Centre-Forward,,36.0,2024-08-24T08:13:26Z,675,Feyenoord Rotterdam,Feyenoord,FEY,https://crests.football-data.org/675.png,Van Zandvlietplein 3 Rotterdam 3007 AP,http://www.feyenoord.nl,1908,Red / White / Black,Stadion Feijenoord,2022-03-24T17:06:52Z,DED,Eredivisie,2024
31,7,2.0,1.0,214587,Leo Sauer,Leo,Sauer,2005-12-16,Slovakia,Left Winger,,,2024-08-24T08:13:27Z,681,NAC Breda,NAC,NAC,https://crests.football-data.org/681.png,Postbus 3356 Breda 4800 DJ,http://www.nac.nl,1912,Yellow / White / Black,Rat Verlegh Stadion,2022-03-23T08:30:12Z,DED,Eredivisie,2024
25,7,3.0,,150525,Miguel Rodríguez,,Miguel Rodríguez,2003-04-29,Spain,Right Winger,,,2024-08-12T11:57:15Z,676,FC Utrecht,Utrecht,UTR,https://crests.football-data.org/676.png,Postbus 85159 Utrecht 3508 AD,http://www.fc-utrecht.nl,1970,Red / White,Stadion Galgenwaard,2022-03-24T17:07:00Z,DED,Eredivisie,2024
20,6,4.0,,72536,Ibrahim Sadiq,Ibrahim,Sadiq,2000-05-07,Ghana,Right Winger,,,2024-08-24T08:13:27Z,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,Stadionweg 1 Alkmaar 1812 AZ,http://www.az.nl,1967,Red / White,AFAS Stadion,2022-03-22T10:11:18Z,DED,Eredivisie,2024
25,6,3.0,,210841,Jacob Trenskow,Jacob,Trenskow,2000-11-26,Denmark,Right Winger,,,2024-08-24T08:13:26Z,673,SC Heerenveen,Heerenveen,HEE,https://crests.football-data.org/673.png,Abe Lenstra Boulevard 19 Heerenveen 8448 JA,http://www.sc-heerenveen.nl,1920,Blue / White,Abe Lenstra Stadion,2022-02-20T08:40:47Z,DED,Eredivisie,2024
28,6,3.0,,115116,Sven Mijnans,Sven,Mijnans,2000-03-09,Netherlands,Attacking Midfield,,17.0,2024-08-24T08:13:27Z,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,Stadionweg 1 Alkmaar 1812 AZ,http://www.az.nl,1967,Red / White,AFAS Stadion,2022-03-22T10:11:18Z,DED,Eredivisie,2024
33,6,5.0,,21054,Filip Krastev,Filip,Krastev,2001-10-15,Bulgaria,Central Midfield,,20.0,2024-08-24T08:13:27Z,684,PEC Zwolle,Zwolle,ZWO,https://crests.football-data.org/684.png,Stadionplein 1 Zwolle 8025 CP,http://www.peczwolle.nl,1910,Blue / White,MAC³PARK Stadion,2022-03-22T10:11:39Z,DED,Eredivisie,2024
33,6,,,124714,Jesse Bosch,Jesse,Bosch,2000-02-01,Netherlands,Central Midfield,,,2024-08-24T08:13:26Z,672,Willem II Tilburg,Willem II,WII,https://crests.football-data.org/672.png,Goirleseweg 34 Tilburg 5026 PC,http://www.willem-II.nl,1896,Red / White / Blue,Koning Willem II Stadion,2022-03-24T17:06:41Z,DED,Eredivisie,2024
18,6,1.0,2.0,97536,Quinten Timber,Quinten,Timber,2001-06-17,Netherlands,Central Midfield,,,2024-08-24T08:13:26Z,675,Feyenoord Rotterdam,Feyenoord,FEY,https://crests.football-data.org/675.png,Van Zandvlietplein 3 Rotterdam 3007 AP,http://www.feyenoord.nl,1908,Red / White / Black,Stadion Feijenoord,2022-03-24T17:06:52Z,DED,Eredivisie,2024
34,6,5.0,,8467,Bertrand Traoré,Bertrand,Traoré,1995-09-06,Burkina Faso,Right Winger,,,2024-08-12T11:57:15Z,678,AFC Ajax,Ajax,AJA,https://crests.football-data.org/678.png,ArenA Boulevard 29 Amsterdam 1101 AX,http://www.ajax.nl,1900,Red / White,Johan Cruyff ArenA,2022-03-22T10:11:05Z,DED,Eredivisie,2024
32,6,3.0,,137025,Sontje Hansen,Sontje,Hansen,2000-05-18,Netherlands,Right Winger,,,2024-08-24T08:13:28Z,1915,NEC,NEC,NEC,https://crests.football-data.org/1915.png,Stadionplein 1 Nijmegen 6532 AJ,http://www.nec-nijmegen.nl,1900,Red / Green / Black,Goffertstadion,2022-03-06T09:55:52Z,DED,Eredivisie,2024
26,6,6.0,,148291,Yoann Cathline,Yoann,Cathline,2002-07-22,France,Left Winger,,,2024-08-24T08:13:26Z,676,FC Utrecht,Utrecht,UTR,https://crests.football-data.org/676.png,Postbus 85159 Utrecht 3508 AD,http://www.fc-utrecht.nl,1970,Red / White,Stadion Galgenwaard,2022-03-24T17:07:00Z,DED,Eredivisie,2024
33,6,3.0,,137048,Yassin Oukili,Yassin,Oukili,2001-01-03,Morocco,Central Midfield,,37.0,2024-08-24T08:13:27Z,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,Akkerlaan 2 Waalwijk 5143 ND,http://www.rkcwaalwijk.nl,1940,Yellow / Blue,Mandemakers Stadion,2022-03-22T10:11:27Z,DED,Eredivisie,2024
32,6,15.0,,111229,Oliver Antman,Oliver,Antman,2001-08-15,Finland,Right Winger,,,2024-08-24T08:13:28Z,718,Go Ahead Eagles,Go Ahead,GOA,https://crests.football-data.org/718.png,Vetkampstraat 1 Deventer 7416 WK,http://www.ga-eagles.nl,1902,Red / Yellow,De Adelaarshorst,2022-03-22T10:09:14Z,DED,Eredivisie,2024
32,5,1.0,,189599,Jorg Schreuders,Jorg,Schreuders,2004-09-09,Netherlands,Right Winger,,,2024-08-24T08:13:27Z,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,Boumaboulevard 41 Groningen 9701 BJ,http://www.fcgroningen.nl,1921,Green / White,Hitachi Capital Mobility Stadion,2022-03-22T10:10:56Z,DED,Eredivisie,2024
34,5,1.0,,188914,Thom van Bergen,Thom,van Bergen,2004-01-06,Netherlands,Centre-Forward,,,2025-05-27T09:41:22Z,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,Boumaboulevard 41 Groningen 9701 BJ,http://www.fcgroningen.nl,1921,Green / White,Hitachi Capital Mobility Stadion,2022-03-22T10:10:56Z,DED,Eredivisie,2024
31,5,3.0,3.0,115443,Brian De Keersmaecker,Brian,De Keersmaecker,2000-05-06,Belgium,Defensive Midfield,,,2024-08-24T08:13:26Z,671,Heracles Almelo,Heracles,HER,https://crests.football-data.org/671.png,Stadionlaan 1 Almelo 7606 JZ,http://www.heracles.nl,1903,Black / White,Erve Asito,2022-03-22T10:10:18Z,DED,Eredivisie,2024
29,5,,1.0,157622,Noah Ohio,Noah,Ohio,2003-01-16,Netherlands,Centre-Forward,,,2024-08-24T08:13:26Z,676,FC Utrecht,Utrecht,UTR,https://crests.football-data.org/676.png,Postbus 85159 Utrecht 3508 AD,http://www.fc-utrecht.nl,1970,Red / White,Stadion Galgenwaard,2022-03-24T17:07:00Z,DED,Eredivisie,2024
21,5,2.0,,154152,Camiel Neghli,Camiel,Neghli,2001-11-06,Algeria,Right Winger,,,2024-08-24T08:13:28Z,6806,Sparta Rotterdam,Sparta,SPA,https://crests.football-data.org/6806.png,Spartapark Noord 1 Rotterdam 3027 VW,http://www.sparta-rotterdam.nl,1888,Red / White / Black,Sparta-Stadion Het Kasteel,2022-03-22T10:09:59Z,DED,Eredivisie,2024
34,5,1.0,,161068,Shunsuke Mito,Shunsuke,Mito,2002-09-28,Japan,Right Winger,,,2024-08-24T08:13:28Z,6806,Sparta Rotterdam,Sparta,SPA,https://crests.football-data.org/6806.png,Spartapark Noord 1 Rotterdam 3027 VW,http://www.sparta-rotterdam.nl,1888,Red / White / Black,Sparta-Stadion Het Kasteel,2022-03-22T10:09:59Z,DED,Eredivisie,2024
34,5,7.0,1.0,102404,Richonell Margaret,Richonell,Margaret,2000-07-07,Netherlands,Centre-Forward,,7.0,2024-08-24T08:13:27Z,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,Akkerlaan 2 Waalwijk 5143 ND,http://www.rkcwaalwijk.nl,1940,Yellow / Blue,Mandemakers Stadion,2022-03-22T10:11:27Z,DED,Eredivisie,2024
29,5,,1.0,98297,Ezequiel Bullaude,Ezequiel,Bullaude,2000-10-26,Argentina,Attacking Midfield,,,2024-08-24T08:13:26Z,1920,Fortuna Sittard,Sittard,SIT,https://crests.football-data.org/1920.png,Milaanstraat 120 Sittard 6135 LH,http://www.fortuna-sittard.nl,1968,Yellow / Green,Fortuna Sittard Stadion,2022-03-22T10:11:54Z,DED,Eredivisie,2024
34,5,6.0,,7425,Michel Vlap,Michel,Vlap,1997-06-02,Netherlands,Attacking Midfield,,10.0,2024-08-24T08:13:26Z,666,FC Twente '65,Twente,TWE,https://crests.football-data.org/666.png,Colosseum 65 Enschede 7521 PP,http://www.fctwente.nl,1965,Red / White,De Grolsch Veste,2022-03-24T17:06:27Z,DED,Eredivisie,2024
31,5,3.0,,154590,Stije Resink,Stije,Resink,2003-05-28,Netherlands,Central Midfield,,,2024-08-24T08:13:28Z,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,Boumaboulevard 41 Groningen 9701 BJ,http://www.fcgroningen.nl,1921,Green / White,Hitachi Capital Mobility Stadion,2022-03-22T10:10:56Z,DED,Eredivisie,2024
30,5,2.0,,135484,Junior Kadile,Junior,Kadile,2002-12-16,France,Midfield,,,2024-08-04T23:09:44Z,1911,Almere City FC,Almere City,ALM,https://crests.football-data.org/1911.png,Competitieweg 22 Almere 1318 EA,http://www.almerecity.nl,1972,Black / Red,Yanmar Stadion,2022-09-25T07:40:45Z,DED,Eredivisie,2024
32,4,3.0,3.0,4280,Leandro Bacuna,Leandro,Bacuna,1991-08-21,Curaçao,Right-Back,,,2024-08-24T08:13:26Z,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,Boumaboulevard 41 Groningen 9701 BJ,http://www.fcgroningen.nl,1921,Green / White,Hitachi Capital Mobility Stadion,2022-03-22T10:10:56Z,DED,Eredivisie,2024
27,4,1.0,2.0,124729,Kyan Vaesen,Kyan,Vaesen,2001-04-13,Belgium,Centre-Forward,,,2024-08-24T08:13:26Z,672,Willem II Tilburg,Willem II,WII,https://crests.football-data.org/672.png,Goirleseweg 34 Tilburg 5026 PC,http://www.willem-II.nl,1896,Red / White / Blue,Koning Willem II Stadion,2022-03-24T17:06:41Z,DED,Eredivisie,2024
9,4,2.0,,3306,Hirving Lozano,Chucky,Lozano,1995-07-30,Mexico,Left Winger,,,2025-04-04T09:49:02Z,674,PSV,PSV,PSV,https://crests.football-data.org/674.png,Fredriklaan 10a Eindhoven 5616 NH,http://www.psv.nl,1913,Red / White,Philips Stadion,2022-03-06T09:30:40Z,DED,Eredivisie,2024
18,4,,,53358,Richard van der Venne,Richard,van der Venne,1992-05-16,Netherlands,Attacking Midfield,,,2024-08-24T08:13:27Z,683,RKC Waalwijk,RKC,RKC,https://crests.football-data.org/683.png,Akkerlaan 2 Waalwijk 5143 ND,http://www.rkcwaalwijk.nl,1940,Yellow / Blue,Mandemakers Stadion,2022-03-22T10:11:27Z,DED,Eredivisie,2024
22,4,2.0,,167635,Kristian Hlynsson,Kristian,Hlynsson,2004-01-23,Iceland,Attacking Midfield,,,2024-08-24T08:13:27Z,6806,Sparta Rotterdam,Sparta,SPA,https://crests.football-data.org/6806.png,Spartapark Noord 1 Rotterdam 3027 VW,http://www.sparta-rotterdam.nl,1888,Red / White / Black,Sparta-Stadion Het Kasteel,2022-03-22T10:09:59Z,DED,Eredivisie,2024
33,4,2.0,,125914,Ringo Meerveld,Ringo,Meerveld,2000-12-21,Netherlands,Attacking Midfield,,20.0,2024-08-24T08:13:26Z,672,Willem II Tilburg,Willem II,WII,https://crests.football-data.org/672.png,Goirleseweg 34 Tilburg 5026 PC,http://www.willem-II.nl,1896,Red / White / Blue,Koning Willem II Stadion,2022-03-24T17:06:41Z,DED,Eredivisie,2024
26,4,2.0,,147773,Cisse Sandra,Cisse,Sandra,2003-12-16,Belgium,Central Midfield,,8.0,2024-08-24T08:13:26Z,672,Willem II Tilburg,Willem II,WII,https://crests.football-data.org/672.png,Goirleseweg 34 Tilburg 5026 PC,http://www.willem-II.nl,1896,Red / White / Blue,Koning Willem II Stadion,2022-03-24T17:06:41Z,DED,Eredivisie,2024
34,4,8.0,,113906,Dylan Mbayo,Dylan,Mbayo,2001-10-11,Belgium,Right Winger,,18.0,2024-08-24T08:13:27Z,684,PEC Zwolle,Zwolle,ZWO,https://crests.football-data.org/684.png,Stadionplein 1 Zwolle 8025 CP,http://www.peczwolle.nl,1910,Blue / White,MAC³PARK Stadion,2022-03-22T10:11:39Z,DED,Eredivisie,2024
30,4,1.0,,41302,Brynjolfur Darri Willumsson,Brynjólfur,Willumsson,2000-08-12,Iceland,Centre-Forward,,10.0,2024-08-24T08:13:27Z,677,FC Groningen,Groningen,GRO,https://crests.football-data.org/677.png,Boumaboulevard 41 Groningen 9701 BJ,http://www.fcgroningen.nl,1921,Green / White,Hitachi Capital Mobility Stadion,2022-03-22T10:10:56Z,DED,Eredivisie,2024
32,4,2.0,,149178,Zico Buurmeester,Zico,Buurmeester,2002-06-07,Netherlands,Central Midfield,,,2025-04-08T09:41:23Z,682,AZ,AZ,AZ,https://crests.football-data.org/682.png,Stadionweg 1 Alkmaar 1812 AZ,http://www.az.nl,1967,Red / White,AFAS Stadion,2022-03-22T10:11:18Z,DED,Eredivisie,2024
33,4,3.0,,114742,Enric Llansana,Enric,Llansana,2001-04-12,Netherlands,Defensive Midfield,,3.0,2024-08-24T08:13:28Z,718,Go Ahead Eagles,Go Ahead,GOA,https://crests.football-data.org/718.png,Vetkampstraat 1 Deventer 7416 WK,http://www.ga-eagles.nl,1902,Red / Yellow,De Adelaarshorst,2022-03-22T10:09:14Z,DED,Eredivisie,2024
31,4,4.0,,7235,Mario Engels,Mario,Engels,1993-10-22,Germany,Right Winger,,,2024-08-24T08:13:26Z,671,Heracles Almelo,Heracles,HER,https://crests.football-data.org/671.png,Stadionlaan 1 Almelo 7606 JZ,http://www.heracles.nl,1903,Black / White,Erve Asito,2022-03-22T10:10:18Z,DED,Eredivisie,2024
29,4,3.0,,189574,Mika Godts,Mika,Godts,2005-06-07,Belgium,Left Winger,,,2024-08-24T08:13:27Z,678,AFC Ajax,Ajax,AJA,https://crests.football-data.org/678.png,ArenA Boulevard 29 Amsterdam 1101 AX,http://www.ajax.nl,1900,Red / White,Johan Cruyff ArenA,2022-03-22T10:11:05Z,DED,Eredivisie,2024
