playedMatches,goals,assists,penalties,player.id,player.name,player.firstName,player.lastName,player.dateOfBirth,player.nationality,player.section,player.position,player.shirtNumber,player.lastUpdated,team.id,team.name,team.shortName,team.tla,team.crest,team.address,team.website,team.founded,team.clubColors,team.venue,team.lastUpdated,competition_code,competition_name,season_start_year
36,12,10.0,,7974,Daniel James,Dan,James,1997-11-10,Wales,Right Winger,,,2024-09-02T09:59:06Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
35,12,1.0,,11357,Callum Robinson,Callum,Robinson,1995-02-02,Ireland,Centre-Forward,,,2024-09-02T09:59:07Z,715,Cardiff City FC,Cardiff,CAR,https://crests.football-data.org/715.png,"Cardiff City Stadium, Leckwith Road Cardiff CF11 8AZ",http://www.cardiffcityfc.co.uk,1899.0,Blue / White,Cardiff City Stadium,2022-02-19T08:59:02Z,ELC,Championship,2024
45,12,2.0,,7315,Emil Riis Jakobsen,Emil,Riis,1998-06-24,Denmark,Centre-Forward,,,2024-09-02T09:59:07Z,1081,Preston North End FC,Preston NE,PNE,https://crests.football-data.org/1081.png,Sir Tom Finney Way Preston PR1 6RU,http://www.pnefc.net,1863.0,White / Navy Blue,Deepdale Stadium,2022-02-10T19:33:12Z,ELC,Championship,2024
41,12,,1.0,191894,Mihailo Ivanovic,Mihailo,Ivanović,2004-11-29,Serbia,Centre-Forward,,,2025-05-06T09:42:46Z,384,Millwall FC,Millwall,MIL,https://crests.football-data.org/384.png,Zampa Road London SE16 3LN,http://www.millwallfc.co.uk,1885.0,Blue / White,The Den,2022-02-19T09:00:14Z,ELC,Championship,2024
36,12,2.0,,67893,Zian Flemming,Zian,Flemming,1998-08-01,Netherlands,Attacking Midfield,,,2024-09-02T09:59:06Z,328,Burnley FC,Burnley,BUR,https://crests.football-data.org/328.png,Harry Potts Way Burnley BB10 4BX,http://www.burnleyfootballclub.com,1881.0,Claret / Sky Blue,Turf Moor,2022-02-10T19:24:11Z,ELC,Championship,2024
45,12,11.0,,146647,Finn Azaz,Finn,Azaz,2000-09-07,Ireland,Attacking Midfield,,,2024-09-02T09:59:06Z,343,Middlesbrough FC,Middlesbrough,MID,https://crests.football-data.org/343.png,Riverside Stadium Middlesbrough TS3 6RS,http://www.mfc.co.uk,1876.0,Red / White,Riverside Stadium,2022-02-19T08:58:41Z,ELC,Championship,2024
29,11,3.0,2.0,1858,Emmanuel Latte Lath,Emmanuel,Latte Lath,1999-01-01,Ivory Coast,Centre-Forward,,,2024-09-02T09:59:06Z,343,Middlesbrough FC,Middlesbrough,MID,https://crests.football-data.org/343.png,Riverside Stadium Middlesbrough TS3 6RS,http://www.mfc.co.uk,1876.0,Red / White,Riverside Stadium,2022-02-19T08:58:41Z,ELC,Championship,2024
43,11,3.0,,82151,Liam Cullen,Liam,Cullen,1999-04-23,Wales,Centre-Forward,,,2024-09-02T09:59:05Z,72,Swansea City AFC,Swansea,SWA,https://crests.football-data.org/72.png,"Liberty Stadium, Landore Swansea, Glamorgan SA1 2FA",http://www.swanseacity.net,1912.0,White / Black,Liberty Stadium,2022-03-22T10:08:20Z,ELC,Championship,2024
41,11,2.0,,7965,Tyrese Campbell,Tyrese,Campbell,1999-12-28,England,Centre-Forward,,,2024-09-02T09:59:07Z,356,Sheffield United FC,Sheffield Utd,SHE,https://crests.football-data.org/356.png,"Bramall Lane Sheffield, Yorkshire S2 4SU",http://www.sufc.co.uk,,Red / White / Black,Bramall Lane,2024-07-29T17:17:53Z,ELC,Championship,2024
32,11,3.0,3.0,48352,Colby Bishop,Colby,Bishop,1990-11-04,England,Centre-Forward,,,2024-09-02T09:59:06Z,325,Portsmouth FC,Portsmouth,POR,https://crests.football-data.org/325.png,Frogmore Road Portsmouth PO4 8RA,http://www.portsmouthfc.co.uk,1898.0,Blue / White,Fratton Park,2024-08-27T19:14:22Z,ELC,Championship,2024
44,10,8.0,,9623,Gustavo Hamer,Gustavo,Hamer,1997-06-24,Netherlands,Central Midfield,,,2024-09-02T09:59:07Z,356,Sheffield United FC,Sheffield Utd,SHE,https://crests.football-data.org/356.png,"Bramall Lane Sheffield, Yorkshire S2 4SU",http://www.sufc.co.uk,,Red / White / Black,Bramall Lane,2024-07-29T17:17:53Z,ELC,Championship,2024
32,10,4.0,2.0,6145,Callum Lang,Callum,Lang,1998-09-08,England,Offence,,29.0,2023-08-14T09:56:54Z,325,Portsmouth FC,Portsmouth,POR,https://crests.football-data.org/325.png,Frogmore Road Portsmouth PO4 8RA,http://www.portsmouthfc.co.uk,1898.0,Blue / White,Fratton Park,2024-08-27T19:14:22Z,ELC,Championship,2024
42,10,4.0,,178644,Eliezer Mayenda,Eliezer,Mayenda,2005-05-08,Spain,Centre-Forward,,,2024-09-02T09:59:05Z,71,Sunderland AFC,Sunderland,SUN,https://crests.football-data.org/71.png,The Sunderland Stadium of Light Sunderland SR5 1SU,http://www.safc.com,1879.0,Red / White,Stadium of Light,2022-02-19T09:12:07Z,ELC,Championship,2024
43,10,,1.0,84493,Vakoun Issouf Bayo,Vakoun,Bayo,1997-01-10,Ivory Coast,Centre-Forward,,,2024-09-02T09:59:06Z,346,Watford FC,Watford,WAT,https://crests.football-data.org/346.png,Vicarage Road Watford WD18 0ER,http://www.watfordfc.com,1881.0,Yellow / Black,Vicarage Road Stadium,2022-07-26T17:53:47Z,ELC,Championship,2024
38,10,3.0,3.0,35367,Ryan Hardie,Ryan,Hardie,1997-03-17,Scotland,Centre-Forward,,,2024-09-02T09:59:08Z,1138,Plymouth Argyle FC,Plymouth Arg,PLY,https://crests.football-data.org/1138.png,Home Park Plymouth PL2 3DQ,http://www.pafc.co.uk,1886.0,Green / White,Home Park,2022-02-22T14:07:04Z,ELC,Championship,2024
44,10,4.0,1.0,8058,Nahki Wells,Nahki,Wells,1990-06-01,Bermuda,Centre-Forward,,,2024-09-02T09:59:07Z,387,Bristol City FC,Bristol City,BRI,https://crests.football-data.org/387.png,Ashton Gate Bristol BS3 2EJ,http://www.bcfc.co.uk,1894.0,Red / White,Ashton Gate Stadium,2024-07-29T17:18:14Z,ELC,Championship,2024
41,10,2.0,3.0,189611,Thomas Cannon,Tom,Cannon,2002-12-28,Ireland,Centre-Forward,,,2025-02-21T09:42:41Z,356,Sheffield United FC,Sheffield Utd,SHE,https://crests.football-data.org/356.png,"Bramall Lane Sheffield, Yorkshire S2 4SU",http://www.sufc.co.uk,,Red / White / Black,Bramall Lane,2024-07-29T17:17:53Z,ELC,Championship,2024
42,10,3.0,1.0,6459,Jerry Yates,Jerry,Yates,1996-11-10,England,Centre-Forward,,,2024-09-02T09:59:06Z,342,Derby County FC,Derby County,DER,https://crests.football-data.org/342.png,Pride Park Derby DE24 8XL,http://www.dcfc.co.uk,1884.0,White / Black,iPro Stadium,2022-10-28T10:49:53Z,ELC,Championship,2024
39,10,12.0,,40541,Manor Solomon,Manor,Solomon,1999-07-24,Israel,Left Winger,,19.0,2024-08-23T09:25:15Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
42,10,4.0,,24045,Mustapha Bundu,Mustapha,Bundu,1997-02-28,Sierra Leone,Right Winger,,,2024-09-02T09:59:08Z,1138,Plymouth Argyle FC,Plymouth Arg,PLY,https://crests.football-data.org/1138.png,Home Park Plymouth PL2 3DQ,http://www.pafc.co.uk,1886.0,Green / White,Home Park,2022-02-22T14:07:04Z,ELC,Championship,2024
37,9,3.0,,99708,Yuki Ohashi,Yuki,Ohashi,1996-07-27,Japan,Centre-Forward,,17.0,2024-09-02T09:59:05Z,59,Blackburn Rovers FC,Blackburn,BLA,https://crests.football-data.org/59.png,Ewood Park Blackburn BB2 4JF,http://www.rovers.co.uk,1874.0,Blue / White,Ewood Park,2022-02-19T08:50:27Z,ELC,Championship,2024
46,9,6.0,,180813,Wilfried Gnonto,Wilfried,Gnonto,2003-11-05,Italy,Right Winger,,,2024-09-02T09:59:06Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
46,9,1.0,,113262,Brenden Aaronson,Brenden,Aaronson,2000-10-22,USA,Attacking Midfield,,22.0,2024-08-12T11:57:09Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
35,9,3.0,,67743,Milutin Osmajić,Milutin,Osmajić,1999-07-25,Montenegro,Centre-Forward,,,2024-09-02T09:59:07Z,1081,Preston North End FC,Preston NE,PNE,https://crests.football-data.org/1081.png,Sir Tom Finney Way Preston PR1 6RU,http://www.pnefc.net,1863.0,White / Navy Blue,Deepdale Stadium,2022-02-10T19:33:12Z,ELC,Championship,2024
45,9,12.0,,114123,Jack Rudoni,Jack,Rudoni,2001-06-14,England,Central Midfield,,,2024-09-02T09:59:07Z,1076,Coventry City FC,Coventry City,COV,https://crests.football-data.org/1076.png,"Gallagher Retail Park, Stoney Stanton Road Coventry CV6 5QE",http://www.ccfc.co.uk,1883.0,Sky Blue / White,St Andrew's Trillion Trophy Stadium,2022-02-19T08:56:17Z,ELC,Championship,2024
44,8,1.0,2.0,8854,Edo Kayembe,Edo,Kayembe,1998-06-03,DR Congo,Defensive Midfield,,39.0,2024-09-02T09:59:06Z,346,Watford FC,Watford,WAT,https://crests.football-data.org/346.png,Vicarage Road Watford WD18 0ER,http://www.watfordfc.com,1881.0,Yellow / Black,Vicarage Road Stadium,2022-07-26T17:53:47Z,ELC,Championship,2024
43,8,3.0,1.0,6473,Michael Smith,Michael,Smith,1991-10-17,England,Centre-Forward,,,2024-09-02T09:59:06Z,345,Sheffield Wednesday FC,Sheffield Wed,SHE,https://crests.football-data.org/345.png,"Hillsborough Sheffield, Yorkshire S6 1SW",http://www.swfc.co.uk,1820.0,Blue / White / Black,Hillsborough Stadium,2022-02-19T08:58:10Z,ELC,Championship,2024
32,8,2.0,1.0,30860,Michael Frey,Michael,Frey,1994-07-19,Switzerland,Centre-Forward,,,2024-09-02T09:59:05Z,69,Queens Park Rangers FC,QPR,QPR,https://crests.football-data.org/69.png,"South Africa Road, Shepherds Bush London W12 7PA",http://www.qpr.co.uk,1882.0,Blue / White,Kiyan Prince Foundation Stadium,2022-02-22T14:17:12Z,ELC,Championship,2024
42,8,2.0,2.0,5483,Carlton Morris,Carlton,Morris,1995-12-16,England,Centre-Forward,,,2024-09-02T09:59:07Z,389,Luton Town FC,Luton Town,LUT,https://crests.football-data.org/389.png,1 Maple Road Luton LU4 8AW,http://www.lutontown.co.uk,1885.0,White / Navy Blue / Orange,Kenilworth Road Stadium,2022-02-19T08:50:08Z,ELC,Championship,2024
46,8,2.0,,181932,Djeidi Gassama,Djeidi,Gassama,2003-09-10,France,Left Winger,,,2024-09-02T09:59:06Z,345,Sheffield Wednesday FC,Sheffield Wed,SHE,https://crests.football-data.org/345.png,"Hillsborough Sheffield, Yorkshire S6 1SW",http://www.swfc.co.uk,1820.0,Blue / White / Black,Hillsborough Stadium,2022-02-19T08:58:10Z,ELC,Championship,2024
43,8,8.0,,150778,Jaidon Anthony,Jaidon,Anthony,1999-12-01,England,Left Winger,,,2024-08-23T09:25:16Z,328,Burnley FC,Burnley,BUR,https://crests.football-data.org/328.png,Harry Potts Way Burnley BB10 4BX,http://www.burnleyfootballclub.com,1881.0,Claret / Sky Blue,Turf Moor,2022-02-10T19:24:11Z,ELC,Championship,2024
20,8,1.0,1.0,170340,Yousef Salech,Yousef,Salech,2002-01-17,Denmark,Offence,,,2023-08-22T09:24:52Z,715,Cardiff City FC,Cardiff,CAR,https://crests.football-data.org/715.png,"Cardiff City Stadium, Leckwith Road Cardiff CF11 8AZ",http://www.cardiffcityfc.co.uk,1899.0,Blue / White,Cardiff City Stadium,2022-02-19T08:59:02Z,ELC,Championship,2024
45,7,6.0,1.0,149049,Tyrhys Dolan,Tyrhys,Dolan,2001-12-28,England,Right Winger,,,2024-09-02T09:59:05Z,59,Blackburn Rovers FC,Blackburn,BLA,https://crests.football-data.org/59.png,Ewood Park Blackburn BB2 4JF,http://www.rovers.co.uk,1874.0,Blue / White,Ewood Park,2022-02-19T08:50:27Z,ELC,Championship,2024
31,7,2.0,,4197,Andreas Weimann,Andreas,Weimann,1991-08-05,Austria,Attacking Midfield,,,2024-09-02T09:59:05Z,59,Blackburn Rovers FC,Blackburn,BLA,https://crests.football-data.org/59.png,Ewood Park Blackburn BB2 4JF,http://www.rovers.co.uk,1874.0,Blue / White,Ewood Park,2022-02-19T08:50:27Z,ELC,Championship,2024
43,7,2.0,2.0,4218,Lewis Baker,Lewis,Baker,1995-04-25,England,Central Midfield,,,2024-09-02T09:59:05Z,70,Stoke City FC,Stoke,STK,https://crests.football-data.org/70.png,Stanley Matthews Way Stoke-on-Trent ST4 4EG,http://www.stokecityfc.com,1863.0,Red / White,Bet365 Stadium,2022-02-25T16:56:58Z,ELC,Championship,2024
46,7,,1.0,183151,Zan Vipotnik,Žan,Vipotnik,2002-03-18,Slovenia,Centre-Forward,,,2024-09-02T09:59:05Z,72,Swansea City AFC,Swansea,SWA,https://crests.football-data.org/72.png,"Liberty Stadium, Landore Swansea, Glamorgan SA1 2FA",http://www.swanseacity.net,1912.0,White / Black,Liberty Stadium,2022-03-22T10:08:20Z,ELC,Championship,2024
43,7,3.0,,213241,Karlan Grant,Karlan,Grant,1997-09-18,England,Offence,,,2023-07-30T23:04:09Z,74,West Bromwich Albion FC,West Brom,WBA,https://crests.football-data.org/74.png,The Hawthorns West Bromwich B71 4LF,http://www.wba.co.uk,1879.0,White / Navy Blue,The Hawthorns,2022-02-19T09:11:36Z,ELC,Championship,2024
44,7,2.0,,5514,Alex Mowatt,Alex,Mowatt,1995-02-13,England,Central Midfield,,,2024-09-02T09:59:05Z,74,West Bromwich Albion FC,West Brom,WBA,https://crests.football-data.org/74.png,The Hawthorns West Bromwich B71 4LF,http://www.wba.co.uk,1879.0,White / Navy Blue,The Hawthorns,2022-02-19T09:11:36Z,ELC,Championship,2024
39,7,2.0,,179712,Jesurun Rak-Sakyi,Jesurun,Rak-Sakyi,2002-10-05,England,Right Winger,,,2024-08-23T09:25:16Z,356,Sheffield United FC,Sheffield Utd,SHE,https://crests.football-data.org/356.png,"Bramall Lane Sheffield, Yorkshire S2 4SU",http://www.sufc.co.uk,,Red / White / Black,Bramall Lane,2024-07-29T17:17:53Z,ELC,Championship,2024
39,7,4.0,,220073,Ante Crnac,Ante,Crnac,2003-12-17,Croatia,Centre-Forward,,,2024-09-02T09:59:05Z,68,Norwich City FC,Norwich,NOR,https://crests.football-data.org/68.png,Carrow Road Norwich NR1 1JE,http://www.canaries.co.uk,1902.0,Yellow / Green,Carrow Road,2022-03-23T08:28:03Z,ELC,Championship,2024
42,7,15.0,,4004,Josh Murphy,Josh,Murphy,1995-02-24,England,Left Winger,,,2024-09-02T09:59:06Z,325,Portsmouth FC,Portsmouth,POR,https://crests.football-data.org/325.png,Frogmore Road Portsmouth PO4 8RA,http://www.portsmouthfc.co.uk,1898.0,Blue / White,Fratton Park,2024-08-27T19:14:22Z,ELC,Championship,2024
46,6,2.0,,4460,Mark Harris,Mark,Harris,1998-12-29,Wales,Centre-Forward,,,2024-09-02T09:59:07Z,1082,Oxford United FC,Oxford United,OXF,https://crests.football-data.org/1082.png,Grenoble Road Oxford OX4 4XP,http://www.oufc.co.uk,1893.0,Yellow / Blue,The Kassam Stadium,2022-10-28T10:49:25Z,ELC,Championship,2024
36,6,,1.0,4350,Kieffer Moore,Kieffer,Moore,1992-08-08,Wales,Centre-Forward,,,2024-08-23T09:25:15Z,356,Sheffield United FC,Sheffield Utd,SHE,https://crests.football-data.org/356.png,"Bramall Lane Sheffield, Yorkshire S2 4SU",http://www.sufc.co.uk,,Red / White / Black,Bramall Lane,2024-07-29T17:17:53Z,ELC,Championship,2024
44,6,1.0,,14631,Ebou Adams,Ebou,Adams,1996-01-15,Gambia,Central Midfield,,,2024-09-02T09:59:06Z,342,Derby County FC,Derby County,DER,https://crests.football-data.org/342.png,Pride Park Derby DE24 8XL,http://www.dcfc.co.uk,1884.0,White / Black,iPro Stadium,2022-10-28T10:49:53Z,ELC,Championship,2024
40,6,1.0,,8001,Moussa Sissoko,Moussa,Sissoko,1989-08-16,France,Central Midfield,,,2024-08-12T11:57:19Z,346,Watford FC,Watford,WAT,https://crests.football-data.org/346.png,Vicarage Road Watford WD18 0ER,http://www.watfordfc.com,1881.0,Yellow / Black,Vicarage Road Stadium,2022-07-26T17:53:47Z,ELC,Championship,2024
37,6,1.0,,213239,Greg Leigh,Greg,Leigh,1994-09-30,Jamaica,Defence,,,2024-06-14T09:43:16Z,1082,Oxford United FC,Oxford United,OXF,https://crests.football-data.org/1082.png,Grenoble Road Oxford OX4 4XP,http://www.oufc.co.uk,1893.0,Yellow / Blue,The Kassam Stadium,2022-10-28T10:49:25Z,ELC,Championship,2024
46,6,2.0,,146122,Ellis Simms,Ellis,Simms,2001-01-05,England,Centre-Forward,,,2024-09-02T09:59:07Z,1076,Coventry City FC,Coventry City,COV,https://crests.football-data.org/1076.png,"Gallagher Retail Park, Stoney Stanton Road Coventry CV6 5QE",http://www.ccfc.co.uk,1883.0,Sky Blue / White,St Andrew's Trillion Trophy Stadium,2022-02-19T08:56:17Z,ELC,Championship,2024
32,6,4.0,,140245,Marcelino Núñez,Marcelino,Núñez,2000-03-01,Chile,Central Midfield,,26.0,2024-09-02T09:59:05Z,68,Norwich City FC,Norwich,NOR,https://crests.football-data.org/68.png,Carrow Road Norwich NR1 1JE,http://www.canaries.co.uk,1902.0,Yellow / Green,Carrow Road,2022-03-23T08:28:03Z,ELC,Championship,2024
39,6,2.0,,136349,Largie Ramazani,Largie,Ramazani,2001-02-27,Belgium,Left Winger,,,2024-09-02T09:59:06Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
44,6,5.0,,4184,Jayden Bogle,Jayden,Bogle,2000-07-27,England,Right-Back,,,2024-09-02T09:59:06Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
42,6,5.0,,6240,Jordan Clark,Jordan,Clark,1993-09-22,England,Central Midfield,,,2024-09-02T09:59:07Z,389,Luton Town FC,Luton Town,LUT,https://crests.football-data.org/389.png,1 Maple Road Luton LU4 8AW,http://www.lutontown.co.uk,1885.0,White / Navy Blue / Orange,Kenilworth Road Stadium,2022-02-19T08:50:08Z,ELC,Championship,2024
38,6,4.0,1.0,24207,Victor Torp,Victor,Torp,1999-07-30,Denmark,Central Midfield,,,2024-09-02T09:59:07Z,1076,Coventry City FC,Coventry City,COV,https://crests.football-data.org/1076.png,"Gallagher Retail Park, Stoney Stanton Road Coventry CV6 5QE",http://www.ccfc.co.uk,1883.0,Sky Blue / White,St Andrew's Trillion Trophy Stadium,2022-02-19T08:56:17Z,ELC,Championship,2024
49,6,6.0,3.0,5409,Harrison Burrows,Harrison,Burrows,2002-01-12,England,Left-Back,,,2024-09-02T09:59:07Z,356,Sheffield United FC,Sheffield Utd,SHE,https://crests.football-data.org/356.png,"Bramall Lane Sheffield, Yorkshire S2 4SU",http://www.sufc.co.uk,,Red / White / Black,Bramall Lane,2024-07-29T17:17:53Z,ELC,Championship,2024
35,6,2.0,,1907,João Pedro Galvão,,João Pedro,1992-03-09,Brazil,Midfield,,,2023-05-01T20:09:42Z,322,Hull City AFC,Hull City,HUL,https://crests.football-data.org/322.png,Walton Street Hull HU3 6HU,http://www.hullcitytigers.com,1904.0,Orange / Black,Kingston Communications Stadium,2022-02-22T14:19:00Z,ELC,Championship,2024
35,6,5.0,,6009,Ephron Mason-Clark,Ephron,Mason-Clarke,1999-08-25,England,Left Winger,,,2024-09-02T09:59:07Z,1076,Coventry City FC,Coventry City,COV,https://crests.football-data.org/1076.png,"Gallagher Retail Park, Stoney Stanton Road Coventry CV6 5QE",http://www.ccfc.co.uk,1883.0,Sky Blue / White,St Andrew's Trillion Trophy Stadium,2022-02-19T08:56:17Z,ELC,Championship,2024
43,6,5.0,,80172,Makhtar Gueye,Makhtar,Gueye,1997-12-04,Senegal,Centre-Forward,,7.0,2024-09-02T09:59:05Z,59,Blackburn Rovers FC,Blackburn,BLA,https://crests.football-data.org/59.png,Ewood Park Blackburn BB2 4JF,http://www.rovers.co.uk,1874.0,Blue / White,Ewood Park,2022-02-19T08:50:27Z,ELC,Championship,2024
36,6,2.0,,4455,Callum Paterson,Callum,Paterson,1994-10-13,Scotland,Centre-Forward,,,2024-09-02T09:59:06Z,345,Sheffield Wednesday FC,Sheffield Wed,SHE,https://crests.football-data.org/345.png,"Hillsborough Sheffield, Yorkshire S6 1SW",http://www.swfc.co.uk,1820.0,Blue / White / Black,Hillsborough Stadium,2022-02-19T08:58:10Z,ELC,Championship,2024
36,5,1.0,2.0,4146,Pascal Struijk,Pascal,Struijk,1999-08-11,Netherlands,Centre-Back,,,2024-09-02T09:59:06Z,341,Leeds United FC,Leeds United,LEE,https://crests.football-data.org/341.png,Elland Road Leeds LS11 0ES,http://www.leedsunited.com,1904.0,White / Blue,Elland Road,2022-02-10T19:27:14Z,ELC,Championship,2024
29,5,,,4070,Duncan Watmore,Duncan,Watmore,1994-03-08,England,Right Winger,,,2024-09-02T09:59:07Z,384,Millwall FC,Millwall,MIL,https://crests.football-data.org/384.png,Zampa Road London SE16 3LN,http://www.millwallfc.co.uk,1885.0,Blue / White,The Den,2022-02-19T09:00:14Z,ELC,Championship,2024
45,5,2.0,,26375,Jimmy Dunne,Jimmy,Dunne,1997-10-19,Ireland,Centre-Back,,,2024-09-02T09:59:05Z,69,Queens Park Rangers FC,QPR,QPR,https://crests.football-data.org/69.png,"South Africa Road, Shepherds Bush London W12 7PA",http://www.qpr.co.uk,1882.0,Blue / White,Kiyan Prince Foundation Stadium,2022-02-22T14:17:12Z,ELC,Championship,2024
25,5,2.0,,172275,Romaine Mundle,Romaine,Mundle,2003-04-24,England,Right Winger,,,2024-09-02T09:59:05Z,71,Sunderland AFC,Sunderland,SUN,https://crests.football-data.org/71.png,The Sunderland Stadium of Light Sunderland SR5 1SU,http://www.safc.com,1879.0,Red / White,Stadium of Light,2022-02-19T09:12:07Z,ELC,Championship,2024
23,5,,,165187,Josh Coburn,Josh,Coburn,2002-12-06,England,Centre-Forward,,,2024-09-02T09:59:07Z,384,Millwall FC,Millwall,MIL,https://crests.football-data.org/384.png,Zampa Road London SE16 3LN,http://www.millwallfc.co.uk,1885.0,Blue / White,The Den,2022-02-19T09:00:14Z,ELC,Championship,2024
35,5,5.0,,150634,Million Manhoef,Million,Manhoef,2002-01-03,Netherlands,Right Winger,,,2024-09-02T09:59:05Z,70,Stoke City FC,Stoke,STK,https://crests.football-data.org/70.png,Stanley Matthews Way Stoke-on-Trent ST4 4EG,http://www.stokecityfc.com,1863.0,Red / White,Bet365 Stadium,2022-02-25T16:56:58Z,ELC,Championship,2024
