players_used,Age,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),url
28,29.1,38,3420,90,100,38,418,80,236,179,22,255,1.11,40,52,-12,-0.32,33.7,59.1,-25.4,-0.67,/en/squads/6c8b07df/2021-2022/Elche-Stats
34,27.7,38,3420,90,100,38,418,81,234,181,21,269,1.11,40,53,-13,-0.34,36.7,51.2,-14.5,-0.38,/en/squads/a8661628/2021-2022/Espanyol-Stats
31,26.6,38,3420,90,100,38,418,83,259,153,19,251,1.03,33,41,-8,-0.21,29.3,38.6,-9.3,-0.25,/en/squads/7848bd64/2021-2022/Getafe-Stats
32,28.1,38,3420,90,100,38,418,80,241,175,22,243,1.0,44,61,-17,-0.45,39.0,61.2,-22.2,-0.59,/en/squads/a0435291/2021-2022/Granada-Stats
31,28.0,38,3420,90,100,38,418,81,237,180,21,261,0.92,51,76,-25,-0.66,55.1,55.0,0.1,0.0,/en/squads/9800b6a1/2021-2022/Levante-Stats
33,27.9,38,3420,90,100,38,418,82,237,178,20,273,1.03,36,63,-27,-0.71,38.8,49.3,-10.5,-0.28,/en/squads/2aa12281/2021-2022/Mallorca-Stats
29,27.7,38,3420,90,100,38,418,83,242,175,17,269,1.24,37,51,-14,-0.37,36.7,46.3,-9.6,-0.25,/en/squads/03c57e2b/2021-2022/Osasuna-Stats
28,27.5,38,3420,90,100,38,418,81,238,178,20,224,1.11,39,50,-11,-0.29,42.8,48.4,-5.6,-0.15,/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats
31,27.7,38,3420,90,100,38,418,83,256,163,19,248,2.26,80,31,49,1.29,71.7,43.9,27.8,0.73,/en/squads/53a2f082/2021-2022/Real-Madrid-Stats
32,25.7,38,3420,90,100,38,418,81,235,179,19,237,1.63,40,37,3,0.08,51.5,38.7,12.8,0.34,/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats
33,28.6,38,3420,90,100,38,418,79,238,179,25,262,1.84,53,30,23,0.61,42.4,36.9,5.4,0.14,/en/squads/ad2be733/2021-2022/Sevilla-Stats
34,24.8,38,3420,90,100,38,418,81,235,179,20,246,1.26,48,53,-5,-0.13,39.0,47.7,-8.7,-0.23,/en/squads/dcc91a7b/2021-2022/Valencia-Stats
29,28.0,38,3420,90,100,38,418,81,235,183,21,234,1.55,63,37,26,0.68,64.2,44.8,19.4,0.51,/en/squads/2a8183b3/2021-2022/Villarreal-Stats
30,27.4,38,3420,90,100,38,418,84,260,154,16,183,1.08,44,55,-11,-0.29,46.5,50.0,-3.6,-0.09,/en/squads/69236f98/2021-2022/Angers-Stats
39,25.7,38,3420,90,100,38,418,81,233,182,19,160,0.82,52,91,-39,-1.03,44.9,66.8,-21.9,-0.58,/en/squads/123f3efe/2021-2022/Bordeaux-Stats
25,25.4,38,3420,90,100,38,418,83,270,146,19,185,1.26,49,57,-8,-0.21,43.4,56.3,-12.8,-0.34,/en/squads/fb08dbb3/2021-2022/Brest-Stats
28,26.9,38,3420,90,100,38,418,82,253,159,19,183,0.95,38,69,-31,-0.82,44.4,52.4,-8.0,-0.21,/en/squads/d9676424/2021-2022/Clermont-Foot-Stats
28,26.1,38,3420,90,100,38,418,83,246,170,16,168,1.63,62,48,14,0.37,50.2,42.7,7.5,0.2,/en/squads/fd4e0f7d/2021-2022/Lens-Stats
26,26.1,38,3420,90,100,38,418,83,269,145,18,181,1.45,48,48,0,0.0,50.5,39.9,10.6,0.28,/en/squads/cb188c0c/2021-2022/Lille-Stats
29,26.2,38,3420,90,100,38,418,83,263,153,17,190,0.95,35,63,-28,-0.74,41.3,50.5,-9.2,-0.24,/en/squads/d2c87802/2021-2022/Lorient-Stats
30,25.6,38,3420,90,100,38,418,82,275,139,22,184,1.63,66,51,15,0.39,66.9,54.6,12.4,0.33,/en/squads/d53c0b06/2021-2022/Lyon-Stats
27,25.0,38,3420,90,100,38,418,84,273,144,17,196,1.87,63,38,25,0.66,58.2,39.0,19.2,0.51,/en/squads/5725cc7b/2021-2022/Marseille-Stats
36,25.9,38,3420,90,100,38,418,81,269,146,25,191,0.82,35,69,-34,-0.89,29.2,62.5,-33.4,-0.88,/en/squads/f83960ae/2021-2022/Metz-Stats
27,24.4,38,3420,90,100,38,418,81,246,168,21,173,1.82,65,40,25,0.66,59.3,40.3,19.0,0.5,/en/squads/fd6114db/2021-2022/Monaco-Stats
27,25.8,38,3420,90,100,38,418,83,248,162,16,168,1.13,49,61,-12,-0.32,42.7,57.1,-14.4,-0.38,/en/squads/281b0e73/2021-2022/Montpellier-Stats
26,26.1,38,3420,90,100,38,418,83,256,159,17,170,1.45,55,48,7,0.18,45.5,52.7,-7.2,-0.19,/en/squads/d7a486cd/2021-2022/Nantes-Stats
27,25.0,38,3420,90,100,38,418,81,245,169,20,171,1.76,52,36,16,0.42,55.6,42.5,13.1,0.35,/en/squads/132ebc33/2021-2022/Nice-Stats
36,27.8,38,3420,90,100,38,418,85,276,140,15,201,2.26,90,36,54,1.42,76.7,39.8,36.9,0.97,/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats
35,24.0,38,3420,90,100,38,418,79,247,168,27,174,1.21,43,44,-1,-0.03,37.7,46.4,-8.7,-0.23,/en/squads/7fdd64e0/2021-2022/Reims-Stats
28,25.3,38,3420,90,100,38,418,84,249,168,15,173,1.74,82,40,42,1.11,62.8,42.9,19.8,0.52,/en/squads/b3072e00/2021-2022/Rennes-Stats
39,25.1,38,3420,90,100,38,418,79,229,185,23,155,0.84,42,77,-35,-0.92,38.3,58.2,-19.9,-0.52,/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats
26,27.0,38,3420,90,100,38,418,84,270,145,18,180,1.66,60,43,17,0.45,55.6,43.5,12.1,0.32,/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats
35,27.1,38,3420,90,100,38,418,82,253,164,20,170,1.0,37,53,-16,-0.42,39.2,50.8,-11.5,-0.3,/en/squads/54195385/2021-2022/Troyes-Stats
26,25.8,34,3060,90,100,34,374,82,224,150,21,148,0.82,27,53,-26,-0.76,26.3,62.8,-36.6,-1.08,/en/squads/247c4b67/2021-2022/Arminia-Stats
26,26.6,34,3060,90,100,34,374,80,205,169,23,136,1.12,39,56,-17,-0.5,36.7,57.9,-21.2,-0.62,/en/squads/0cdc4311/2021-2022/Augsburg-Stats
30,26.8,34,3060,90,100,34,374,82,224,149,21,153,2.26,97,37,60,1.76,89.0,36.3,52.7,1.55,/en/squads/054efa67/2021-2022/Bayern-Munich-Stats
28,28.0,34,3060,90,100,34,374,82,232,140,20,155,1.24,38,52,-14,-0.41,40.6,55.8,-15.1,-0.44,/en/squads/b42c6323/2021-2022/Bochum-Stats
33,25.9,34,3060,90,100,34,374,83,231,142,19,148,2.03,85,52,33,0.97,64.0,46.3,17.7,0.52,/en/squads/add600ae/2021-2022/Dortmund-Stats
27,26.2,34,3060,90,100,34,374,82,232,144,21,160,1.24,45,49,-4,-0.12,41.6,47.0,-5.4,-0.16,/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats
26,26.5,34,3060,90,100,34,374,83,219,157,17,145,1.62,58,46,12,0.35,50.4,44.0,6.4,0.19,/en/squads/a486e511/2021-2022/Freiburg-Stats
26,26.0,34,3060,90,100,34,374,84,256,118,20,181,1.32,54,61,-7,-0.21,56.2,55.0,1.2,0.04,/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats
29,25.9,34,3060,90,100,34,374,83,236,139,19,151,0.53,28,82,-54,-1.59,30.0,60.2,-30.2,-0.89,/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats
36,26.7,34,3060,90,100,34,374,80,222,152,24,151,0.97,37,71,-34,-1.0,33.3,54.3,-21.0,-0.62,/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats
32,26.1,34,3060,90,100,34,374,81,219,155,22,141,1.35,58,60,-2,-0.06,58.3,54.6,3.7,0.11,/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats
26,27.0,34,3060,90,100,34,374,82,216,158,19,148,1.53,52,49,3,0.09,50.1,50.6,-0.6,-0.02,/en/squads/bc357bf7/2021-2022/Koln-Stats
29,24.4,34,3060,90,100,34,374,83,219,154,17,136,1.88,80,47,33,0.97,62.6,44.0,18.6,0.55,/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats
28,26.2,34,3060,90,100,34,374,82,221,150,18,148,1.35,50,45,5,0.15,50.4,43.9,6.5,0.19,/en/squads/a224b06a/2021-2022/Mainz-05-Stats
29,25.3,34,3060,90,100,34,374,81,220,154,22,148,1.71,72,37,35,1.03,64.5,40.1,24.5,0.72,/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats
34,24.0,34,3060,90,100,34,374,83,240,135,20,170,0.97,41,59,-18,-0.53,43.7,54.0,-10.2,-0.3,/en/squads/598bc722/2021-2022/Stuttgart-Stats
28,28.3,34,3060,90,100,34,374,83,220,154,18,151,1.68,50,44,6,0.18,47.0,38.5,8.5,0.25,/en/squads/7a41008f/2021-2022/Union-Berlin-Stats
30,26.0,34,3060,90,100,34,374,82,232,139,21,161,1.24,43,54,-11,-0.32,47.7,47.3,0.4,0.01,/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats
32,27.5,38,3420,90,100,38,418,80,237,180,24,213,1.55,65,48,17,0.45,62.4,45.3,17.2,0.45,/en/squads/922493f3/2021-2022/Atalanta-Stats
36,26.6,38,3420,90,100,38,418,81,242,171,20,276,1.21,44,55,-11,-0.29,44.9,52.6,-7.7,-0.2,/en/squads/1d8099f8/2021-2022/Bologna-Stats
33,26.5,38,3420,90,100,38,418,82,259,157,21,252,0.79,34,68,-34,-0.89,39.0,61.0,-21.9,-0.58,/en/squads/c4260e09/2021-2022/Cagliari-Stats
28,24.5,38,3420,90,100,38,418,80,236,178,23,271,1.08,50,70,-20,-0.53,44.9,66.0,-21.2,-0.56,/en/squads/a3d88bd8/2021-2022/Empoli-Stats
28,26.4,38,3420,90,100,38,418,81,235,179,21,275,1.63,59,51,8,0.21,60.0,40.6,19.4,0.51,/en/squads/421387cf/2021-2022/Fiorentina-Stats
40,27.0,38,3420,90,100,38,418,78,241,179,27,268,0.74,27,60,-33,-0.87,37.2,54.1,-16.9,-0.44,/en/squads/658bf2de/2021-2022/Genoa-Stats
31,26.8,38,3420,90,100,38,418,81,250,165,23,244,1.39,65,59,6,0.16,50.4,49.0,1.4,0.04,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats
27,28.9,38,3420,90,100,38,418,81,232,186,19,264,2.21,84,32,52,1.37,81.6,39.1,42.5,1.12,/en/squads/d609edc0/2021-2022/Internazionale-Stats
32,27.4,38,3420,90,100,38,418,81,257,161,23,223,1.84,57,37,20,0.53,51.4,38.1,13.4,0.35,/en/squads/e0652b02/2021-2022/Juventus-Stats
27,29.0,38,3420,90,100,38,418,82,258,155,21,288,1.68,77,58,19,0.5,55.3,47.7,7.6,0.2,/en/squads/7213da33/2021-2022/Lazio-Stats
28,25.6,38,3420,90,100,38,418,80,244,173,23,251,2.26,69,31,38,1.0,59.7,35.9,23.8,0.63,/en/squads/dc56fe14/2021-2022/Milan-Stats
27,27.9,38,3420,90,100,38,418,82,247,172,18,220,2.08,74,31,43,1.13,57.8,32.5,25.3,0.67,/en/squads/d48ad4ff/2021-2022/Napoli-Stats
29,26.4,38,3420,90,100,38,418,83,262,151,19,298,1.66,59,43,16,0.42,65.1,38.4,26.8,0.7,/en/squads/cf74a709/2021-2022/Roma-Stats
42,27.7,38,3420,90,100,38,418,80,235,179,23,246,0.82,33,78,-45,-1.18,36.5,65.2,-28.7,-0.76,/en/squads/c5577084/2021-2022/Salernitana-Stats
34,29.0,38,3420,90,100,38,418,82,249,167,20,264,0.95,46,63,-17,-0.45,36.7,56.1,-19.3,-0.51,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats
29,26.1,38,3420,90,100,38,418,83,251,165,17,264,1.32,64,66,-2,-0.05,55.7,66.4,-10.7,-0.28,/en/squads/e2befd26/2021-2022/Sassuolo-Stats
30,24.4,38,3420,90,100,38,418,82,278,137,23,268,0.95,41,71,-30,-0.79,40.1,64.4,-24.3,-0.64,/en/squads/68449f6d/2021-2022/Spezia-Stats
31,25.2,38,3420,90,100,38,418,81,253,163,22,284,1.32,46,41,5,0.13,48.7,38.9,9.8,0.26,/en/squads/105360fe/2021-2022/Torino-Stats
29,26.2,38,3420,90,100,38,418,82,259,155,21,269,1.24,61,58,3,0.08,51.3,52.4,-1.0,-0.03,/en/squads/04eea015/2021-2022/Udinese-Stats
39,26.1,38,3420,90,100,38,418,79,229,183,24,264,0.71,34,69,-35,-0.92,36.5,71.8,-35.3,-0.93,/en/squads/af5d5982/2021-2022/Venezia-Stats
