playedMatches,goals,assists,penalties,player.id,player.name,player.firstName,player.lastName,player.dateOfBirth,player.nationality,player.section,player.position,player.shirtNumber,player.lastUpdated,team.id,team.name,team.shortName,team.tla,team.crest,team.address,team.website,team.founded,team.clubColors,team.venue,team.lastUpdated,competition_code,competition_name,season_start_year
33,4,1.0,,75675,Adrian Beck,Adrian,Beck,1997-06-09,Germany,Attacking Midfield,,8.0,2024-08-12T11:57:09Z,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,Schloßhaustraße 162 Heidenheim 89522,http://www.fc-heidenheim.de,1846,Blue / Red / White,Voith-Arena,2024-07-29T17:14:58Z,BL1,Bundesliga,2024
34,4,5.0,,6634,Ridle Baku,Ridle,Baku,1998-04-08,Germany,Right-Back,,,2024-08-12T11:57:09Z,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,Neumarkt 29-33 Leipzig 04109,http://www.dierotenbullen.com,2009,White / Red,Red Bull Arena,2022-02-19T09:03:00Z,BL1,Bundesliga,2024
26,4,1.0,,101074,Felix Kalu Nmecha,Felix,Nmecha,2000-10-10,Germany,Central Midfield,,,2024-10-10T09:41:00Z,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,Rheinlanddamm 207-209 Dortmund 44137,http://www.bvb.de,1909,Black / Yellow,Signal Iduna Park,2022-02-25T16:50:16Z,BL1,Bundesliga,2024
31,4,5.0,,150860,Ansgar Knauff,Ansgar,Knauff,2002-01-10,Germany,Right Winger,,,2024-08-12T11:57:09Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,Mörfelder Landstraße 362 Frankfurt am Main 60528,http://www.eintracht.de,1899,Red / Black,Deutsche Bank Park,2024-07-29T17:13:52Z,BL1,Bundesliga,2024
33,4,2.0,,193605,Can Uzun,Can,Uzun,2005-11-11,Turkey,Attacking Midfield,,,2024-11-04T17:17:22Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,Mörfelder Landstraße 362 Frankfurt am Main 60528,http://www.eintracht.de,1899,Red / Black,Deutsche Bank Park,2024-07-29T17:13:52Z,BL1,Bundesliga,2024
31,4,1.0,,3181,Leon Goretzka,Leon,Goretzka,1995-02-06,Germany,Central Midfield,,,2024-08-12T11:57:09Z,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2024-07-09T17:26:37Z,BL1,Bundesliga,2024
34,4,7.0,,400,Robin Hack,Robin,Hack,1998-08-27,Germany,Left Winger,,,2024-08-12T11:57:09Z,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,Hennes-Weisweiler-Allee 1 Mönchengladbach 41179,http://www.borussia.de,1900,Black / White / Green,Stadion im Borussia-Park,2023-02-28T07:59:45Z,BL1,Bundesliga,2024
32,4,4.0,,3246,Raphaël Guerreiro,Raphaël,Guerreiro,1993-12-22,Portugal,Left-Back,,,2024-08-12T11:57:09Z,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,Säbenerstr. 51 München 81547,http://www.fcbayern.de,1900,Red / White / Blue,Allianz Arena,2024-07-09T17:26:37Z,BL1,Bundesliga,2024
17,4,,,191892,Gift Orban,Gift,Orban,2002-07-17,Nigeria,Centre-Forward,,,2024-08-12T11:57:19Z,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,Horrenberger Straße 58 Zuzenhausen 74939,http://www.achtzehn99.de,1921,Blue / White,PreZero Arena,2022-02-25T16:49:58Z,BL1,Bundesliga,2024
25,3,3.0,,169295,Antonio Nusa,Antonio,Nusa,2005-04-17,Norway,Midfield,,,2025-03-13T09:41:10Z,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,Neumarkt 29-33 Leipzig 04109,http://www.dierotenbullen.com,2009,White / Red,Red Bull Arena,2022-02-19T09:03:00Z,BL1,Bundesliga,2024
24,3,1.0,,10559,Felix Agu,Felix,Agu,1999-09-27,Germany,Right-Back,,,2024-08-12T11:57:09Z,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,Franz-Böhmert-Str. 1c Bremen 28205,http://www.werder.de,1899,Green / White,Weserstadion,2024-07-29T17:13:29Z,BL1,Bundesliga,2024
