playedMatches,goals,assists,penalties,player.id,player.name,player.firstName,player.lastName,player.dateOfBirth,player.nationality,player.section,player.position,player.shirtNumber,player.lastUpdated,team.id,team.name,team.shortName,team.tla,team.crest,team.address,team.website,team.founded,team.clubColors,team.venue,team.lastUpdated,competition_code,competition_name,season_start_year
8,3,3.0,,8472,Memphis Depay,Memphis,Depay,1994-02-13,Netherlands,Centre-Forward,,,2025-03-10T09:42:27Z,1779,SC Corinthians Paulista,Corinthians,COR,https://crests.football-data.org/1779.png,"Rua São Jorge 777, Tatuapé São Paulo, SP 03087-000",http://www.corinthians.com.br,1910,Black / White,Neo Química Arena,2024-07-29T17:24:47Z,BSA,Campeonato Brasileiro Série A,2025
9,3,1.0,,256339,Igor Jesus,,Igor Jesus,2001-02-25,Brazil,Offence,,,2024-10-27T09:46:45Z,1770,Botafogo FR,Botafogo,BOT,https://crests.football-data.org/1770.png,"Avenida Venceslau Brás 72, Bairro Botafago Rio de Janeiro, RJ 22290-140",http://www.botafogo.com.br,1904,Black / White,Estádio Nilton Santos,2023-02-18T08:43:47Z,BSA,Campeonato Brasileiro Série A,2025
9,3,,,1427,Gabriel,,Gabriel,1990-01-06,Brazil,Offence,,,2023-07-31T10:01:22Z,4364,Mirassol FC,Mirassol,MIR,https://crests.football-data.org/4364.png,"null Mirassol, SP null",http://www.mirassolfc.com.br,1925,Green / Yellow,Estádio José Maria de Campos Maia,2023-07-31T08:47:23Z,BSA,Campeonato Brasileiro Série A,2025
8,3,2.0,,103499,Ferreira,,Ferreira,1997-12-31,Brazil,Midfield,,,2024-06-28T09:42:02Z,1776,São Paulo FC,São Paulo,PAU,https://crests.football-data.org/1776.png,"null São Paulo, SP null",http://www.saopaulofc.net,1930,White / Red / Black,Estádio do Morumbi,2023-02-18T08:43:44Z,BSA,Campeonato Brasileiro Série A,2025
10,3,1.0,1.0,45459,André Silva,,André Silva,1997-06-03,Brazil,Offence,,,2023-07-30T19:37:08Z,1776,São Paulo FC,São Paulo,PAU,https://crests.football-data.org/1776.png,"null São Paulo, SP null",http://www.saopaulofc.net,1930,White / Red / Black,Estádio do Morumbi,2023-02-18T08:43:44Z,BSA,Campeonato Brasileiro Série A,2025
9,3,,2.0,3467,Martin Braithwaite,Martin,Braithwaite,1991-06-05,Denmark,Centre-Forward,,,2024-08-12T11:57:14Z,1767,Grêmio FBPA,Grêmio,FBP,https://crests.football-data.org/1767.png,"Avenida Padre Leopoldo Bretano, 110, Humaitá Porto Alegre, RS 90250-590",http://www.gremio.net,1903,Blue / Black / White,Arena do Grêmio,2023-02-18T08:42:52Z,BSA,Campeonato Brasileiro Série A,2025
11,3,1.0,,143037,Enmerson Batalla,Emerson,Batalla,2001-06-30,Colombia,Midfield,,28.0,2023-09-20T09:43:30Z,4245,EC Juventude,Juventude,JUV,https://crests.football-data.org/4245_large.png,"Rua Hércules Galló 1547, Centro Caxias do Sul, RS 95090-110",http://www.juventude.com.br,1913,Green / White,Estádio Alfredo Jaconi,2021-07-22T10:54:36Z,BSA,Campeonato Brasileiro Série A,2025
11,3,,,181336,Kevin Serna,Kevin,Serna,1997-12-22,Colombia,Offence,,,2024-07-25T09:42:15Z,1765,Fluminense FC,Fluminense,FLU,https://crests.football-data.org/1765.png,"Rua Álvaro Chaves 41, Bairro Laranjeiras Rio de Janeiro, RJ 22231-220",http://www.fluminense.com.br,1902,Maroon / Green / White,Estadio Jornalista Mário Filho,2024-07-29T17:24:37Z,BSA,Campeonato Brasileiro Série A,2025
4,3,,,12837,Renato Kayzer,,Renato Kayzer,1996-02-17,Brazil,Offence,,,2023-07-30T23:15:48Z,1782,EC Vitória,Vitória,VIT,https://crests.football-data.org/1782.png,"Rua Artêmio Castro Valente, Nossa Senhora da Vitória Salvador, BA 41750-240",http://www.ecvitoria.com.br,1899,Red / Black,Estádio Manoel Barradas,2023-02-18T08:33:29Z,BSA,Campeonato Brasileiro Série A,2025
11,2,2.0,,1327,Gabriel Barbosa,,Gabriel Barbosa,1996-08-30,Brazil,Offence,,,2023-07-30T23:15:48Z,1771,Cruzeiro EC,Cruzeiro,CRU,https://crests.football-data.org/1771.png,"Rua Timbiras 2903, Bairro Preto Belo Horizonte, MG 30140-062",http://www.cruzeiro.com.br,1921,Blue / White,Estádio Governador Magalhães Pinto,2022-04-10T11:03:46Z,BSA,Campeonato Brasileiro Série A,2025
9,2,,,11194,Gabriel Taliari,,Gabriel Taliari,1997-04-13,Brazil,Midfield,,,2024-10-30T09:42:34Z,4245,EC Juventude,Juventude,JUV,https://crests.football-data.org/4245_large.png,"Rua Hércules Galló 1547, Centro Caxias do Sul, RS 95090-110",http://www.juventude.com.br,1913,Green / White,Estádio Alfredo Jaconi,2021-07-22T10:54:36Z,BSA,Campeonato Brasileiro Série A,2025
9,2,,,83705,Álvaro Barreal,Álvaro,Barreal,2000-08-17,Argentina,Midfield,,,2022-04-07T08:16:59Z,6685,Santos FC,Santos,SAN,https://crests.football-data.org/6685.png,"Rua Princesa Isabel S/N, Vila Belmiro Santos, SP 11075-501",http://santosfc.com.br,1912,Black / White,Estádio Urbano Caldeira,2023-02-18T08:43:18Z,BSA,Campeonato Brasileiro Série A,2025
11,2,1.0,,171304,Nuno Moreira,,Nuno Moreira,1999-06-16,Portugal,Left Winger,,,2024-11-01T22:50:30Z,1780,CR Vasco da Gama,Vasco da Gama,VAS,https://crests.football-data.org/1780.png,"Rua Gen. Almério de Moura 131, Bairro Vasco da Gama Rio de Janeiro, RJ 20921-060",http://www.vasco.com.br,1898,Black / White,Estádio Club de Regatas Vasco da Gama,2023-02-18T08:43:37Z,BSA,Campeonato Brasileiro Série A,2025
10,2,,,1441,Marllon,,Marllon,1992-04-16,Brazil,Defence,,,2023-07-30T23:15:50Z,1837,Ceará SC,Ceará,CSC,https://crests.football-data.org/1837.png,"Av. João Pessoa 3532, Porangabuçu Fortaleza, CE 60425-680",http://www.cearasc.com,1914,Black / White,Estádio Castelão,2023-02-18T08:33:26Z,BSA,Campeonato Brasileiro Série A,2025
11,2,,,83053,Ignacio Laquintana,Ignacio,Laquintana,1999-02-01,Uruguay,Midfield,,11.0,2024-06-13T09:42:02Z,4286,RB Bragantino,Bragantino,RBB,https://crests.football-data.org/4286.png,"Rua Emílio Colela S/N, Jd. Nova Bragança Bragança Paulista, SP 12914-410",http://www.bragantino.net,1928,White / Black,Estádio Nabi Abi Chedid,2023-02-18T08:43:26Z,BSA,Campeonato Brasileiro Série A,2025
8,2,4.0,1.0,16481,Alan Patrick,,Alan Patrick,1991-05-13,Brazil,Midfield,,21.0,2023-07-30T23:15:50Z,6684,SC Internacional,Internacional,SCI,https://crests.football-data.org/6684.png,"Avenida Padre Cacique 891, Bairro Menino Deus Porto Alegre, RS 90810-240",http://www.internacional.com.br,1909,Red / White,Estádio José Pinheiro Borba,2023-02-18T08:43:22Z,BSA,Campeonato Brasileiro Série A,2025
7,2,,,11680,Rafael Borré,Rafael,Borré,1995-09-15,Colombia,Centre-Forward,,,2024-08-12T11:57:09Z,6684,SC Internacional,Internacional,SCI,https://crests.football-data.org/6684.png,"Avenida Padre Cacique 891, Bairro Menino Deus Porto Alegre, RS 90810-240",http://www.internacional.com.br,1909,Red / White,Estádio José Pinheiro Borba,2023-02-18T08:43:22Z,BSA,Campeonato Brasileiro Série A,2025
11,2,,1.0,170698,José Manuel López,José Manuel,López,2000-12-06,Argentina,Midfield,,,2024-06-13T09:41:56Z,1769,SE Palmeiras,Palmeiras,PAL,https://crests.football-data.org/1769.png,"Rua Palestra Italia nº 214, Perdizes São Paulo, SP 05005-030",http://www.palmeiras.com.br,1914,Green / White,Allianz Parque,2022-04-06T13:14:55Z,BSA,Campeonato Brasileiro Série A,2025
11,2,,,142224,Chrystian Barletta,,Chrystian Barletta,2001-07-05,Brazil,Midfield,,,2023-07-30T23:15:46Z,1778,SC Recife,Recife,REC,https://crests.football-data.org/1778.png,"Rua Sport Club do Recife S/N Recife, PE 50750-560",http://www.sportrecife.com.br,1905,Red / Black,Estádio Adelmar da Costa Carvalho,2023-02-18T08:33:32Z,BSA,Campeonato Brasileiro Série A,2025
11,2,1.0,1.0,28740,Joaquín Piquerez,Joaquín,Piquerez,1998-08-24,Uruguay,Defence,,32.0,2023-07-30T23:15:44Z,1769,SE Palmeiras,Palmeiras,PAL,https://crests.football-data.org/1769.png,"Rua Palestra Italia nº 214, Perdizes São Paulo, SP 05005-030",http://www.palmeiras.com.br,1914,Green / White,Allianz Parque,2022-04-06T13:14:55Z,BSA,Campeonato Brasileiro Série A,2025
11,2,1.0,,1326,Eduardo Sasha,,Eduardo Sasha,1992-02-24,Brazil,Offence,,,2023-07-30T23:15:49Z,4286,RB Bragantino,Bragantino,RBB,https://crests.football-data.org/4286.png,"Rua Emílio Colela S/N, Jd. Nova Bragança Bragança Paulista, SP 12914-410",http://www.bragantino.net,1928,White / Black,Estádio Nabi Abi Chedid,2023-02-18T08:43:26Z,BSA,Campeonato Brasileiro Série A,2025
11,2,2.0,,203872,Erick,,Erick Pulga,2000-10-02,Brazil,Offence,,,2025-02-20T09:48:47Z,1777,EC Bahia,Bahia,BAH,https://crests.football-data.org/1777.png,"Rua Antônio Fernandes S/N, Jardim das Margaridas Salvador, BA 41502-590",http://www.esporteclubebahia.com.br,1931,Blue / White / Red,Estádio Governador Roberto Santos,2024-10-28T10:09:10Z,BSA,Campeonato Brasileiro Série A,2025
8,2,,,203646,Matheuzinho,,Matheuzinho,1997-10-18,Brazil,Midfield,,,2023-07-31T10:03:12Z,1782,EC Vitória,Vitória,VIT,https://crests.football-data.org/1782.png,"Rua Artêmio Castro Valente, Nossa Senhora da Vitória Salvador, BA 41750-240",http://www.ecvitoria.com.br,1899,Red / Black,Estádio Manoel Barradas,2023-02-18T08:33:29Z,BSA,Campeonato Brasileiro Série A,2025
10,2,,,82534,Igor Gomes,,Igor Gomes,1999-03-17,Brazil,Midfield,,,2023-09-09T01:50:49Z,1766,CA Mineiro,Mineiro,CAM,https://crests.football-data.org/1766.png,"Av. Olegário Maciel 1516, Lourdes Belo Horizonte, MG 30180-111",http://www.atletico.com.br,1908,Black / White,Estádio Raimundo Sampaio,2022-12-28T10:32:33Z,BSA,Campeonato Brasileiro Série A,2025
7,2,1.0,,77159,Jefferson Savarino,Jefferson,Savarino,1996-11-11,Venezuela,Midfield,,,2024-06-06T15:58:18Z,1770,Botafogo FR,Botafogo,BOT,https://crests.football-data.org/1770.png,"Avenida Venceslau Brás 72, Bairro Botafago Rio de Janeiro, RJ 22290-140",http://www.botafogo.com.br,1904,Black / White,Estádio Nilton Santos,2023-02-18T08:43:47Z,BSA,Campeonato Brasileiro Série A,2025
11,2,,,12931,Daniel Borges,,Daniel Borges,1993-03-23,Brazil,Defence,,,2023-07-30T23:15:48Z,4364,Mirassol FC,Mirassol,MIR,https://crests.football-data.org/4364.png,"null Mirassol, SP null",http://www.mirassolfc.com.br,1925,Green / Yellow,Estádio José Maria de Campos Maia,2023-07-31T08:47:23Z,BSA,Campeonato Brasileiro Série A,2025
11,2,1.0,,143549,Facundo Torres Pérez,Facundo,Torres,2000-04-13,Uruguay,Midfield,,17.0,2024-06-06T15:58:16Z,1769,SE Palmeiras,Palmeiras,PAL,https://crests.football-data.org/1769.png,"Rua Palestra Italia nº 214, Perdizes São Paulo, SP 05005-030",http://www.palmeiras.com.br,1914,Green / White,Allianz Parque,2022-04-06T13:14:55Z,BSA,Campeonato Brasileiro Série A,2025
11,2,1.0,,179032,Jhonatan,,Jhon Jhon,2002-09-09,Brazil,Midfield,,,2023-09-09T01:50:51Z,4286,RB Bragantino,Bragantino,RBB,https://crests.football-data.org/4286.png,"Rua Emílio Colela S/N, Jd. Nova Bragança Bragança Paulista, SP 12914-410",http://www.bragantino.net,1928,White / Black,Estádio Nabi Abi Chedid,2023-02-18T08:43:26Z,BSA,Campeonato Brasileiro Série A,2025
4,2,,,165600,Victor Gabriel,,Victor Gabriel,2004-04-28,Brazil,Defence,,,2024-10-30T09:42:35Z,6684,SC Internacional,Internacional,SCI,https://crests.football-data.org/6684.png,"Avenida Padre Cacique 891, Bairro Menino Deus Porto Alegre, RS 90810-240",http://www.internacional.com.br,1909,Red / White,Estádio José Pinheiro Borba,2023-02-18T08:43:22Z,BSA,Campeonato Brasileiro Série A,2025
10,2,2.0,,103448,Edson Carioca,,Edson Carioca,1998-06-04,Brazil,Midfield,,,2024-06-17T09:41:58Z,4364,Mirassol FC,Mirassol,MIR,https://crests.football-data.org/4364.png,"null Mirassol, SP null",http://www.mirassolfc.com.br,1925,Green / Yellow,Estádio José Maria de Campos Maia,2023-07-31T08:47:23Z,BSA,Campeonato Brasileiro Série A,2025
10,2,,,181439,Vítor Roque,,Vítor Roque,2005-02-28,Brazil,Centre-Forward,,,2024-08-12T11:57:14Z,1769,SE Palmeiras,Palmeiras,PAL,https://crests.football-data.org/1769.png,"Rua Palestra Italia nº 214, Perdizes São Paulo, SP 05005-030",http://www.palmeiras.com.br,1914,Green / White,Allianz Parque,2022-04-06T13:14:55Z,BSA,Campeonato Brasileiro Série A,2025
7,2,,,142131,Cristian Olivera,Cristian,Olivera,2002-04-17,Uruguay,Midfield,,9.0,2024-06-11T22:59:38Z,1767,Grêmio FBPA,Grêmio,FBP,https://crests.football-data.org/1767.png,"Avenida Padre Leopoldo Bretano, 110, Humaitá Porto Alegre, RS 90250-590",http://www.gremio.net,1903,Blue / Black / White,Arena do Grêmio,2023-02-18T08:42:52Z,BSA,Campeonato Brasileiro Série A,2025
9,2,,,45490,Matheus Pereira,,Matheus Pereira,1996-05-05,Brazil,Offence,,,2023-07-30T23:15:45Z,1771,Cruzeiro EC,Cruzeiro,CRU,https://crests.football-data.org/1771.png,"Rua Timbiras 2903, Bairro Preto Belo Horizonte, MG 30140-062",http://www.cruzeiro.com.br,1921,Blue / White,Estádio Governador Magalhães Pinto,2022-04-10T11:03:46Z,BSA,Campeonato Brasileiro Série A,2025
9,2,3.0,,1192,Artur Guimaraes,,Artur,1998-02-15,Brazil,Offence,,,2023-07-30T23:16:42Z,1770,Botafogo FR,Botafogo,BOT,https://crests.football-data.org/1770.png,"Avenida Venceslau Brás 72, Bairro Botafago Rio de Janeiro, RJ 22290-140",http://www.botafogo.com.br,1904,Black / White,Estádio Nilton Santos,2023-02-18T08:43:47Z,BSA,Campeonato Brasileiro Série A,2025
10,2,,1.0,8,Willian José,,Willian José,1991-11-23,Brazil,Centre-Forward,,,2024-08-12T11:57:15Z,1777,EC Bahia,Bahia,BAH,https://crests.football-data.org/1777.png,"Rua Antônio Fernandes S/N, Jardim das Margaridas Salvador, BA 41502-590",http://www.esporteclubebahia.com.br,1931,Blue / White / Red,Estádio Governador Roberto Santos,2024-10-28T10:09:10Z,BSA,Campeonato Brasileiro Série A,2025
11,2,1.0,,8413,Luiz Araújo,,Luiz Araújo,1996-06-02,Brazil,Offence,,11.0,2023-07-30T23:15:48Z,1783,CR Flamengo,Flamengo,FLA,https://crests.football-data.org/1783.png,"null Rio de Janeiro, RJ null",https://www.flamengo.com.br/pagina-inicial-basquete,1919,Red / Black / White,Estadio Jornalista Mário Filho,2022-04-06T13:13:43Z,BSA,Campeonato Brasileiro Série A,2025
5,1,,,1182,Dudu,,Dudu,1992-01-07,Brazil,Offence,,,2023-07-30T23:15:44Z,1771,Cruzeiro EC,Cruzeiro,CRU,https://crests.football-data.org/1771.png,"Rua Timbiras 2903, Bairro Preto Belo Horizonte, MG 30140-062",http://www.cruzeiro.com.br,1921,Blue / White,Estádio Governador Magalhães Pinto,2022-04-10T11:03:46Z,BSA,Campeonato Brasileiro Série A,2025
11,1,1.0,,13647,Lucas Ramon,,Lucas Ramon,1994-03-07,Brazil,Defence,,,2023-07-31T10:35:08Z,4364,Mirassol FC,Mirassol,MIR,https://crests.football-data.org/4364.png,"null Mirassol, SP null",http://www.mirassolfc.com.br,1925,Green / Yellow,Estádio José Maria de Campos Maia,2023-07-31T08:47:23Z,BSA,Campeonato Brasileiro Série A,2025
10,1,1.0,,177308,Matías Arezo,Matías,Arezo,2002-11-21,Uruguay,Offence,,,2024-08-05T08:21:33Z,1767,Grêmio FBPA,Grêmio,FBP,https://crests.football-data.org/1767.png,"Avenida Padre Leopoldo Bretano, 110, Humaitá Porto Alegre, RS 90250-590",http://www.gremio.net,1903,Blue / Black / White,Arena do Grêmio,2023-02-18T08:42:52Z,BSA,Campeonato Brasileiro Série A,2025
7,1,,,1580,Edenilson,,Edenilson,1989-12-18,Brazil,Midfield,,,2024-06-18T09:41:48Z,1767,Grêmio FBPA,Grêmio,FBP,https://crests.football-data.org/1767.png,"Avenida Padre Leopoldo Bretano, 110, Humaitá Porto Alegre, RS 90250-590",http://www.gremio.net,1903,Blue / Black / White,Arena do Grêmio,2023-02-18T08:42:52Z,BSA,Campeonato Brasileiro Série A,2025
6,1,,,12670,Tinga,,Tinga,1993-09-01,Brazil,Defence,,,2023-07-30T23:15:48Z,3984,Fortaleza EC,Fortaleza,FEC,https://crests.football-data.org/3984.png,"Avenida Senador Fernandes Távora 200, Pici Fortaleza, CE 60510-290",http://www.fortalezaec.net,1918,Red / Blue / White,Estádio Castelão,2022-04-06T13:16:50Z,BSA,Campeonato Brasileiro Série A,2025
8,1,,,1189,Bruno Henrique,,Bruno Henrique,1989-10-21,Brazil,Midfield,,,2023-07-30T23:17:39Z,6684,SC Internacional,Internacional,SCI,https://crests.football-data.org/6684.png,"Avenida Padre Cacique 891, Bairro Menino Deus Porto Alegre, RS 90810-240",http://www.internacional.com.br,1909,Red / White,Estádio José Pinheiro Borba,2023-02-18T08:43:22Z,BSA,Campeonato Brasileiro Série A,2025
11,1,,,11192,Léo Pereira,,Léo Pereira,1996-01-31,Brazil,Defence,,,2023-07-30T23:15:48Z,1783,CR Flamengo,Flamengo,FLA,https://crests.football-data.org/1783.png,"null Rio de Janeiro, RJ null",https://www.flamengo.com.br/pagina-inicial-basquete,1919,Red / Black / White,Estadio Jornalista Mário Filho,2022-04-06T13:13:43Z,BSA,Campeonato Brasileiro Série A,2025
9,1,,,1073,Gilberto,,Gilberto,1993-03-07,Brazil,Defence,,,2025-03-09T09:42:25Z,1777,EC Bahia,Bahia,BAH,https://crests.football-data.org/1777.png,"Rua Antônio Fernandes S/N, Jardim das Margaridas Salvador, BA 41502-590",http://www.esporteclubebahia.com.br,1931,Blue / White / Red,Estádio Governador Roberto Santos,2024-10-28T10:09:10Z,BSA,Campeonato Brasileiro Série A,2025
11,1,,,32309,Héctor Hernández,,Héctor Hernández,1995-09-14,Spain,Offence,,,2023-07-30T19:37:06Z,1779,SC Corinthians Paulista,Corinthians,COR,https://crests.football-data.org/1779.png,"Rua São Jorge 777, Tatuapé São Paulo, SP 03087-000",http://www.corinthians.com.br,1910,Black / White,Neo Química Arena,2024-07-29T17:24:47Z,BSA,Campeonato Brasileiro Série A,2025
11,1,,,82776,Eric Ramires,,Ramires,2000-08-10,Brazil,Midfield,,,2023-07-30T23:15:49Z,4286,RB Bragantino,Bragantino,RBB,https://crests.football-data.org/4286.png,"Rua Emílio Colela S/N, Jd. Nova Bragança Bragança Paulista, SP 12914-410",http://www.bragantino.net,1928,White / Black,Estádio Nabi Abi Chedid,2023-02-18T08:43:26Z,BSA,Campeonato Brasileiro Série A,2025
10,1,1.0,,161037,Matheus Araújo,,Matheus Araújo,2002-05-22,Brazil,Midfield,,,2022-04-07T08:11:17Z,1837,Ceará SC,Ceará,CSC,https://crests.football-data.org/1837.png,"Av. João Pessoa 3532, Porangabuçu Fortaleza, CE 60425-680",http://www.cearasc.com,1914,Black / White,Estádio Castelão,2023-02-18T08:33:26Z,BSA,Campeonato Brasileiro Série A,2025
10,1,,,160792,Mateo Ponte,Mateo,Ponte,2003-05-24,Uruguay,Defence,,,2023-09-09T01:50:51Z,1770,Botafogo FR,Botafogo,BOT,https://crests.football-data.org/1770.png,"Avenida Venceslau Brás 72, Bairro Botafago Rio de Janeiro, RJ 22290-140",http://www.botafogo.com.br,1904,Black / White,Estádio Nilton Santos,2023-02-18T08:43:47Z,BSA,Campeonato Brasileiro Série A,2025
8,1,,,169575,Lima,,Lima,1996-06-11,Brazil,Midfield,,,2023-07-30T23:15:42Z,1765,Fluminense FC,Fluminense,FLU,https://crests.football-data.org/1765.png,"Rua Álvaro Chaves 41, Bairro Laranjeiras Rio de Janeiro, RJ 22231-220",http://www.fluminense.com.br,1902,Maroon / Green / White,Estadio Jornalista Mário Filho,2024-07-29T17:24:37Z,BSA,Campeonato Brasileiro Série A,2025
11,1,1.0,,179177,Martinelli,,Martinelli,2001-10-05,Brazil,Midfield,,,2024-06-26T09:41:49Z,1765,Fluminense FC,Fluminense,FLU,https://crests.football-data.org/1765.png,"Rua Álvaro Chaves 41, Bairro Laranjeiras Rio de Janeiro, RJ 22231-220",http://www.fluminense.com.br,1902,Maroon / Green / White,Estadio Jornalista Mário Filho,2024-07-29T17:24:37Z,BSA,Campeonato Brasileiro Série A,2025
9,1,1.0,,45802,Leandro Martínez,Emmanuel,Martínez,1994-06-04,Argentina,Midfield,,8.0,2024-08-14T09:42:26Z,3984,Fortaleza EC,Fortaleza,FEC,https://crests.football-data.org/3984.png,"Avenida Senador Fernandes Távora 200, Pici Fortaleza, CE 60510-290",http://www.fortalezaec.net,1918,Red / Blue / White,Estádio Castelão,2022-04-06T13:16:50Z,BSA,Campeonato Brasileiro Série A,2025
10,1,1.0,,204018,Cristian Renato,,Cristian Renato,2000-02-18,Brazil,Defence,,,2023-07-31T10:36:16Z,4364,Mirassol FC,Mirassol,MIR,https://crests.football-data.org/4364.png,"null Mirassol, SP null",http://www.mirassolfc.com.br,1925,Green / Yellow,Estádio José Maria de Campos Maia,2023-07-31T08:47:23Z,BSA,Campeonato Brasileiro Série A,2025
7,1,,,40009,Enner Valencia,Enner,Valencia,1989-11-04,Ecuador,Offence,,,2024-06-06T15:58:17Z,6684,SC Internacional,Internacional,SCI,https://crests.football-data.org/6684.png,"Avenida Padre Cacique 891, Bairro Menino Deus Porto Alegre, RS 90810-240",http://www.internacional.com.br,1909,Red / White,Estádio José Pinheiro Borba,2023-02-18T08:43:22Z,BSA,Campeonato Brasileiro Série A,2025
7,1,,,13867,Wellington Rato,,Wellington Rato,1992-06-18,Brazil,Offence,,,2023-07-30T23:15:46Z,1782,EC Vitória,Vitória,VIT,https://crests.football-data.org/1782.png,"Rua Artêmio Castro Valente, Nossa Senhora da Vitória Salvador, BA 41750-240",http://www.ecvitoria.com.br,1899,Red / Black,Estádio Manoel Barradas,2023-02-18T08:33:29Z,BSA,Campeonato Brasileiro Série A,2025
11,1,,,1317,Bruno Henrique,,Bruno Henrique,1990-12-30,Brazil,Offence,,,2023-07-30T23:15:48Z,1783,CR Flamengo,Flamengo,FLA,https://crests.football-data.org/1783.png,"null Rio de Janeiro, RJ null",https://www.flamengo.com.br/pagina-inicial-basquete,1919,Red / Black / White,Estadio Jornalista Mário Filho,2022-04-06T13:13:43Z,BSA,Campeonato Brasileiro Série A,2025
