players_used,Age,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),url
25,28.5,38,3420,90,100,38,418,85,,111,19,154,1.24,46,50,-4,-0.11,54.8,45.9,9.0,0.24,/en/squads/bea5c710/2018-2019/Eibar-Stats
25,27.7,38,3420,90,100,38,418,85,,114,18,152,1.39,48,50,-2,-0.05,48.9,53.8,-4.9,-0.13,/en/squads/a8661628/2018-2019/Espanyol-Stats
26,27.5,38,3420,90,100,38,418,85,,114,18,152,1.55,48,35,13,0.34,46.2,43.6,2.6,0.07,/en/squads/7848bd64/2018-2019/Getafe-Stats
26,26.6,38,3420,90,100,38,418,85,,113,19,153,0.97,37,53,-16,-0.42,43.5,52.7,-9.2,-0.24,/en/squads/9024a00a/2018-2019/Girona-Stats
30,26.7,38,3420,90,100,38,418,84,,111,23,155,0.87,43,65,-22,-0.58,50.8,60.2,-9.4,-0.25,/en/squads/c6c493e6/2018-2019/Huesca-Stats
29,26.6,38,3420,90,100,38,418,85,,112,17,154,1.18,37,43,-6,-0.16,40.6,41.2,-0.6,-0.02,/en/squads/7c6f2c78/2018-2019/Leganes-Stats
26,26.3,38,3420,90,100,38,418,84,,113,20,152,1.16,59,66,-7,-0.18,53.9,76.2,-22.3,-0.59,/en/squads/9800b6a1/2018-2019/Levante-Stats
29,26.6,38,3420,90,100,38,418,84,,111,20,155,0.84,41,70,-29,-0.76,48.7,60.0,-11.3,-0.3,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats
27,27.1,38,3420,90,100,38,418,84,,112,21,154,1.79,63,46,17,0.45,66.7,47.1,19.6,0.52,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats
30,24.9,38,3420,90,100,38,418,84,,110,20,156,1.32,45,46,-1,-0.03,49.7,48.6,1.1,0.03,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats
27,27.9,38,3420,90,100,38,418,84,,111,22,155,1.55,62,47,15,0.39,66.6,45.4,21.3,0.56,/en/squads/ad2be733/2018-2019/Sevilla-Stats
25,26.4,38,3420,90,100,38,418,84,,108,23,158,1.61,51,35,16,0.42,60.7,42.9,17.8,0.47,/en/squads/dcc91a7b/2018-2019/Valencia-Stats
28,27.4,38,3420,90,100,38,418,85,,113,18,152,1.08,32,51,-19,-0.5,41.1,58.5,-17.5,-0.46,/en/squads/17859612/2018-2019/Valladolid-Stats
26,27.1,38,3420,90,100,38,418,85,,113,19,152,1.16,49,52,-3,-0.08,53.9,55.0,-1.1,-0.03,/en/squads/2a8183b3/2018-2019/Villarreal-Stats
26,26.5,38,3420,90,100,38,418,85,307,106,18,160,1.0,31,52,-21,-0.55,35.4,49.8,-14.5,-0.38,/en/squads/25622401/2018-2019/Amiens-Stats
24,28.0,38,3420,90,100,38,418,84,304,110,20,155,1.21,44,49,-5,-0.13,50.7,47.9,2.8,0.07,/en/squads/69236f98/2018-2019/Angers-Stats
33,25.3,38,3420,90,100,38,418,84,303,110,22,156,1.08,34,42,-8,-0.21,39.7,53.5,-13.7,-0.36,/en/squads/123f3efe/2018-2019/Bordeaux-Stats
26,25.8,38,3420,90,100,38,418,83,301,113,23,153,0.87,29,54,-25,-0.66,31.0,63.8,-32.8,-0.86,/en/squads/74229020/2018-2019/Caen-Stats
26,27.1,38,3420,90,100,38,418,84,299,112,20,154,0.89,31,60,-29,-0.76,39.8,58.2,-18.5,-0.49,/en/squads/8dfb7350/2018-2019/Dijon-Stats
30,26.0,38,3420,90,100,38,418,84,306,107,22,158,0.71,28,68,-40,-1.05,40.4,53.4,-12.9,-0.34,/en/squads/d41b5f53/2018-2019/Guingamp-Stats
25,24.1,38,3420,90,100,38,418,86,302,112,16,154,1.97,68,33,35,0.92,59.5,42.1,17.4,0.46,/en/squads/cb188c0c/2018-2019/Lille-Stats
25,24.4,38,3420,90,100,38,418,85,309,108,20,158,1.89,70,47,23,0.61,73.7,43.9,29.8,0.78,/en/squads/d53c0b06/2018-2019/Lyon-Stats
24,26.9,38,3420,90,100,38,418,85,301,110,18,156,1.61,60,52,8,0.21,52.7,45.6,7.1,0.19,/en/squads/5725cc7b/2018-2019/Marseille-Stats
42,25.6,38,3420,90,100,38,418,84,312,102,22,163,0.95,38,57,-19,-0.5,47.4,50.2,-2.8,-0.07,/en/squads/fd6114db/2018-2019/Monaco-Stats
25,28.0,38,3420,90,100,38,418,85,308,107,17,156,1.55,53,42,11,0.29,50.1,41.8,8.2,0.22,/en/squads/281b0e73/2018-2019/Montpellier-Stats
33,25.9,38,3420,90,100,38,418,86,300,112,15,154,1.26,48,48,0,0.0,49.1,47.0,2.1,0.05,/en/squads/d7a486cd/2018-2019/Nantes-Stats
30,24.2,38,3420,90,100,38,418,85,307,109,19,157,1.47,30,35,-5,-0.13,46.3,50.0,-3.7,-0.1,/en/squads/132ebc33/2018-2019/Nice-Stats
23,24.1,38,3420,90,100,38,418,85,302,111,19,155,1.39,57,58,-1,-0.03,50.0,56.5,-6.5,-0.17,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats
30,26.2,38,3420,90,100,38,418,84,305,109,21,140,2.39,105,35,70,1.84,88.9,37.6,51.3,1.35,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats
27,26.2,38,3420,90,100,38,418,85,304,112,20,154,1.45,39,42,-3,-0.08,38.1,45.0,-6.9,-0.18,/en/squads/7fdd64e0/2018-2019/Reims-Stats
28,25.7,38,3420,90,100,38,418,85,311,105,21,161,1.37,55,52,3,0.08,55.6,47.6,8.0,0.21,/en/squads/b3072e00/2018-2019/Rennes-Stats
29,27.8,38,3420,90,100,38,418,84,298,113,19,151,1.74,59,41,18,0.47,56.7,50.4,6.3,0.17,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats
26,26.2,38,3420,90,100,38,418,86,307,109,17,156,1.29,58,48,10,0.26,41.3,51.2,-9.9,-0.26,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats
29,25.5,38,3420,90,100,38,418,84,312,102,21,163,1.0,35,57,-22,-0.58,45.7,56.4,-10.7,-0.28,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats
30,26.5,34,3060,90,100,34,374,85,,94,22,144,0.94,51,71,-20,-0.59,45.3,61.1,-15.8,-0.46,/en/squads/0cdc4311/2018-2019/Augsburg-Stats
24,27.4,34,3060,90,100,34,374,85,,102,20,133,2.29,88,32,56,1.65,85.6,27.2,58.4,1.72,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats
23,24.8,34,3060,90,100,34,374,85,,100,17,137,2.24,81,44,37,1.09,61.5,39.9,21.5,0.63,/en/squads/add600ae/2018-2019/Dortmund-Stats
24,26.9,34,3060,90,100,34,374,85,,97,19,140,1.29,49,65,-16,-0.47,47.1,62.4,-15.3,-0.45,/en/squads/b1278397/2018-2019/Dusseldorf-Stats
30,26.4,34,3060,90,100,34,374,84,,93,21,145,1.59,60,48,12,0.35,57.2,50.7,6.6,0.19,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats
28,25.8,34,3060,90,100,34,374,85,,101,20,137,1.06,46,61,-15,-0.44,40.9,61.1,-20.2,-0.6,/en/squads/a486e511/2018-2019/Freiburg-Stats
22,26.5,34,3060,90,100,34,374,84,,102,20,136,1.62,55,42,13,0.38,52.2,52.3,0.0,0.0,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats
32,26.3,34,3060,90,100,34,374,84,,97,22,141,0.62,31,71,-40,-1.18,37.2,67.8,-30.6,-0.9,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats
26,25.9,34,3060,90,100,34,374,85,,92,20,145,1.26,49,57,-8,-0.24,51.0,61.4,-10.5,-0.31,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats
29,25.5,34,3060,90,100,34,374,84,,100,23,138,1.5,70,52,18,0.53,75.9,52.5,23.4,0.69,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats
21,25.3,34,3060,90,100,34,374,85,,93,22,144,1.71,69,52,17,0.5,58.3,44.0,14.3,0.42,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats
28,24.2,34,3060,90,100,34,374,85,,102,20,136,1.26,46,57,-11,-0.32,51.2,59.2,-8.0,-0.24,/en/squads/a224b06a/2018-2019/Mainz-05-Stats
27,24.9,34,3060,90,100,34,374,84,,96,20,141,0.56,26,68,-42,-1.24,35.7,52.9,-17.2,-0.51,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats
23,24.0,34,3060,90,100,34,374,86,,100,15,138,1.94,63,29,34,1.0,65.7,40.5,25.2,0.74,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats
32,25.8,34,3060,90,100,34,374,84,,97,21,141,0.97,37,55,-18,-0.53,45.6,50.1,-4.5,-0.13,/en/squads/c539e393/2018-2019/Schalke-04-Stats
26,26.3,34,3060,90,100,34,374,84,,101,23,137,0.82,32,70,-38,-1.12,38.0,58.2,-20.1,-0.59,/en/squads/598bc722/2018-2019/Stuttgart-Stats
24,27.1,34,3060,90,100,34,374,84,,101,22,137,1.56,58,49,9,0.26,49.8,56.1,-6.4,-0.19,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats
25,25.4,34,3060,90,100,34,374,86,,97,16,140,1.62,62,50,12,0.35,47.6,48.3,-0.7,-0.02,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats
27,26.5,38,3420,90,100,38,418,84,308,109,22,311,1.82,77,46,31,0.82,72.2,41.1,31.1,0.82,/en/squads/922493f3/2018-2019/Atalanta-Stats
29,27.0,38,3420,90,100,38,418,85,301,112,19,339,1.16,48,56,-8,-0.21,46.8,49.0,-2.2,-0.06,/en/squads/1d8099f8/2018-2019/Bologna-Stats
30,27.9,38,3420,90,100,38,418,84,296,113,21,310,1.08,36,54,-18,-0.47,42.1,62.1,-20.0,-0.53,/en/squads/c4260e09/2018-2019/Cagliari-Stats
36,28.3,38,3420,90,100,38,418,83,300,113,23,327,0.53,25,75,-50,-1.32,36.0,60.3,-24.3,-0.64,/en/squads/cc919b35/2018-2019/Chievo-Stats
29,26.4,38,3420,90,100,38,418,85,311,106,21,319,1.0,51,70,-19,-0.5,52.4,63.6,-11.3,-0.3,/en/squads/a3d88bd8/2018-2019/Empoli-Stats
27,24.1,38,3420,90,100,38,418,84,306,109,23,316,1.08,47,45,2,0.05,54.0,41.0,13.0,0.34,/en/squads/421387cf/2018-2019/Fiorentina-Stats
33,26.4,38,3420,90,100,38,418,85,306,110,20,339,0.66,29,69,-40,-1.05,38.9,62.0,-23.1,-0.61,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats
31,26.0,38,3420,90,100,38,418,83,300,112,23,327,1.0,39,57,-18,-0.47,46.9,53.3,-6.4,-0.17,/en/squads/658bf2de/2018-2019/Genoa-Stats
23,27.7,38,3420,90,100,38,418,85,303,114,20,251,1.82,57,33,24,0.63,63.8,38.3,25.6,0.67,/en/squads/d609edc0/2018-2019/Internazionale-Stats
31,28.0,38,3420,90,100,38,418,85,315,102,20,251,2.37,70,30,40,1.05,60.7,35.8,25.0,0.66,/en/squads/e0652b02/2018-2019/Juventus-Stats
30,27.9,38,3420,90,100,38,418,83,301,113,24,328,1.55,56,46,10,0.26,60.4,47.0,13.4,0.35,/en/squads/7213da33/2018-2019/Lazio-Stats
23,24.8,38,3420,90,100,38,418,85,309,104,20,334,1.79,55,36,19,0.5,48.8,41.2,7.6,0.2,/en/squads/dc56fe14/2018-2019/Milan-Stats
26,27.0,38,3420,90,100,38,418,84,300,113,23,261,2.08,74,36,38,1.0,61.8,38.2,23.5,0.62,/en/squads/d48ad4ff/2018-2019/Napoli-Stats
31,29.4,38,3420,90,100,38,418,85,302,113,19,306,1.08,41,61,-20,-0.53,40.2,65.3,-25.1,-0.66,/en/squads/eab4234c/2018-2019/Parma-Stats
26,27.5,38,3420,90,100,38,418,84,305,111,23,287,1.74,66,48,18,0.47,64.4,52.1,12.2,0.32,/en/squads/cf74a709/2018-2019/Roma-Stats
28,27.8,38,3420,90,100,38,418,85,302,113,19,332,1.11,44,56,-12,-0.32,43.9,51.3,-7.3,-0.19,/en/squads/1d2fe027/2018-2019/SPAL-Stats
24,26.1,38,3420,90,100,38,418,84,303,112,22,314,1.39,60,51,9,0.24,50.5,55.0,-4.5,-0.12,/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats
29,25.4,38,3420,90,100,38,418,84,299,113,21,333,1.13,53,60,-7,-0.18,48.5,57.4,-8.9,-0.23,/en/squads/e2befd26/2018-2019/Sassuolo-Stats
25,27.6,38,3420,90,100,38,418,85,304,112,20,273,1.66,52,37,15,0.39,46.6,47.7,-1.1,-0.03,/en/squads/105360fe/2018-2019/Torino-Stats
31,25.3,38,3420,90,100,38,418,85,311,104,19,297,1.13,39,53,-14,-0.37,42.5,59.7,-17.2,-0.45,/en/squads/04eea015/2018-2019/Udinese-Stats
